지역코드,월,전용면적,층,거래금액_B,연도1,건축년도1,법정동2,아파트2
44270,4,40.2,3,0,56,35,28,19
44270,5,101.866,6,0,62,49,28,22
27110,3,59.6032,38,1,63,57,28,22
47840,10,84.7466,2,0,56,55,28,28
41115,5,84.237,20,1,56,44,28,30
45113,1,84.84,6,0,56,38,152,30
41220,9,81.4947,14,0,60,46,28,30
41463,4,134.968,1,1,58,40,28,30
31110,6,74.8417,5,1,60,55,28,4
44133,3,21.934,7,0,58,55,46,30
31200,3,49.805,6,0,56,34,52,25
47290,3,59.933,8,0,62,45,28,19
29155,1,59.92,9,0,55,28,28,25
11530,3,73.68,2,1,57,26,18,31
31200,3,75.993,12,1,63,45,177,28
47190,4,71.4675,3,0,62,51,28,36
41410,1,51.59,6,1,60,33,85,19
42170,4,73.4675,12,0,56,35,28,22
41220,8,72.6417,18,1,60,59,28,36
29170,2,84.985,2,0,59,38,28,37
48123,8,59.97,22,0,60,34,93,28
27710,12,51.27,5,0,62,30,28,21
48123,3,118.05,12,1,61,32,28,28
48121,12,141.72,5,1,59,24,140,24
27140,8,59.99,8,0,55,37,28,28
41390,6,84.972,3,1,60,39,28,31
11620,6,59.75,8,1,60,39,74,28
48310,2,84.9919,14,1,59,48,28,22
11560,7,84.75,10,1,59,57,28,25
48123,4,47.97,16,0,60,32,39,28
26350,8,139.316,15,1,60,51,141,37
41570,8,84.98,15,1,60,48,11,28
48125,1,70.4,13,0,61,33,28,22
43114,5,84.9922,14,1,60,58,28,37
31140,11,84.96,13,1,59,41,115,28
29140,5,60,18,0,62,40,28,28
43112,7,36.62,2,0,59,40,28,28
48121,8,59.9932,15,0,60,58,28,33
48240,9,59.94,8,0,56,35,28,37
41590,4,83.39,10,0,59,41,28,30
41463,2,109.838,8,1,60,42,28,37
11680,4,84.06,4,1,56,27,28,30
44131,12,84.9681,10,0,59,50,112,28
47290,2,84.9481,3,0,63,45,28,19
41461,1,84.8059,4,1,60,58,28,30
41133,3,84.99,16,1,63,47,28,28
11170,1,59.58,3,1,56,39,28,22
47290,1,34.2,8,0,61,38,28,19
48250,10,49.62,6,0,55,39,19,19
11290,9,113.67,4,1,56,38,28,37
31170,11,84.8283,2,1,55,51,28,30
41210,7,47.1,5,1,57,25,178,31
41310,10,84.973,8,1,57,42,151,37
11470,3,84.86,7,1,55,43,114,28
11260,4,84.98,2,1,63,33,110,22
41250,5,75.79,13,0,60,44,175,28
41463,9,134.651,6,1,56,41,28,22
29200,8,59.41,18,0,59,40,142,30
44250,8,84.82,12,0,59,48,28,19
48123,3,45.72,4,0,58,28,28,22
11320,3,39.85,2,1,61,36,28,28
11710,6,84.88,3,1,55,48,156,31
27200,11,75.7546,21,1,56,46,28,37
26230,1,55.83,13,0,60,56,28,28
41670,5,39.945,6,0,59,38,28,37
11500,4,59.91,4,1,63,41,28,28
41220,3,59.95,4,0,55,34,173,30
44133,1,72.6915,14,0,59,53,46,30
42150,4,41.98,1,0,60,21,28,36
48250,12,84.86,12,0,59,32,28,37
26290,1,85,30,1,60,46,28,26
28245,8,59.96,14,0,60,37,28,35
29155,1,84.9399,2,1,58,54,28,37
11500,7,59.7,17,1,56,39,28,22
46130,5,84.7992,8,0,56,42,28,25
11590,9,84.76,8,1,57,51,28,24
42770,6,56.2,1,0,58,29,28,30
11140,6,84.88,13,1,57,42,28,21
47190,11,84.9734,28,1,60,59,28,22
28260,3,58.32,4,0,60,25,3,28
41113,10,84.92,15,0,58,38,28,28
26710,1,59.997,17,0,55,53,28,31
47130,3,84.69,13,0,55,32,28,28
41220,3,39.11,9,1,60,57,28,22
43113,9,84.859,9,1,59,49,72,28
46150,5,71.7165,3,0,59,52,28,31
41273,3,116.843,25,1,60,41,10,26
41630,11,84.8444,9,0,55,49,28,28
41111,2,59.95,14,1,57,39,163,22
26380,7,84.9902,16,1,57,47,35,22
44270,3,59.94,7,0,58,40,28,28
11230,5,59.76,12,1,59,42,38,22
31200,10,84.5532,4,1,56,43,28,36
47111,10,74.25,5,0,57,28,28,28
11545,9,81.16,13,1,58,44,107,28
41590,2,84.8906,10,0,56,42,28,28
30170,5,73.935,12,1,62,31,47,33
11470,7,158.7,3,1,58,27,115,25
44270,5,59.97,4,0,56,36,28,37
44200,4,84.9286,19,0,59,55,68,26
41610,2,84.93,6,1,60,44,28,33
41285,4,145.4,3,1,63,50,28,30
41450,8,84.95,1,1,59,54,28,25
48123,5,50.91,5,0,56,27,28,28
48330,5,38.64,11,0,60,33,28,28
48330,1,59.9991,11,0,58,53,58,30
44133,9,59.49,5,0,62,36,28,30
47130,6,84.7324,7,0,56,47,28,28
27260,1,84.9967,8,1,63,59,28,25
41220,7,134.87,2,0,59,37,28,37
46230,9,59.79,8,0,60,46,171,28
11200,7,129.34,17,1,58,55,28,35
41590,6,84.9095,11,0,58,45,28,30
46820,8,84.15,4,0,57,32,28,19
46170,9,84.9826,15,0,59,55,28,28
29200,6,59.95,1,0,59,35,146,37
41113,7,84.913,7,1,60,52,23,28
47190,7,60,1,0,60,39,28,30
11710,5,84.99,10,1,55,48,156,24
45130,1,74.57,1,0,60,30,28,25
41550,5,58.74,2,0,60,38,28,22
47930,6,84.9652,10,0,56,55,28,31
41150,8,101.27,6,1,57,38,108,37
31170,1,84.97,4,1,55,35,28,37
30170,1,59.74,6,1,60,34,47,30
30170,11,158.37,14,1,59,32,47,19
26320,6,59.44,16,0,56,37,28,37
41480,5,84.86,16,1,57,55,28,36
45113,10,59.57,6,0,59,44,105,31
28185,9,84.7167,2,1,60,45,103,28
41220,2,84.8821,2,0,60,53,160,36
45130,3,75.26,12,0,59,41,28,26
27710,5,134.995,10,1,55,35,28,37
41271,3,38.13,10,0,56,32,82,26
47190,10,49.71,10,0,60,40,28,28
42130,2,59.85,8,0,55,42,37,33
26170,7,60.69,8,0,55,18,28,28
43112,8,84.4,12,1,55,50,83,36
41410,7,43.56,4,0,59,35,85,28
27140,9,84.979,18,1,59,52,28,22
50110,10,67.7146,9,0,55,53,28,19
41610,8,84.746,5,1,58,44,184,29
47190,4,59.81,13,0,63,35,28,22
48123,10,59.832,18,0,59,34,93,22
41135,3,84.768,7,1,63,36,28,25
48250,6,64.7699,7,0,58,53,28,31
44133,6,48.45,11,0,60,40,117,30
41190,5,97.99,11,1,57,51,28,30
41465,3,84.9571,14,1,63,60,44,22
27290,1,84.94,9,1,60,40,28,28
47250,11,39.92,11,0,59,35,28,19
47113,12,84.98,2,0,56,30,28,30
47190,12,75.9637,4,1,60,56,130,31
48125,4,59.98,21,0,55,38,28,37
41113,3,59.93,1,1,63,38,28,22
27260,7,59.93,16,1,57,35,28,30
45113,6,84.5923,8,1,62,45,28,31
31200,8,59.979,14,0,62,47,28,30
29170,10,67.8149,11,1,60,54,28,31
29140,7,59.93,8,0,55,29,199,35
41360,6,124.403,8,1,60,45,187,36
11350,10,44.1,13,1,55,30,170,31
41135,4,139.717,7,1,59,44,163,26
11380,6,12.17,12,0,55,52,28,31
41461,3,99.8447,10,1,63,43,28,19
28260,1,84.765,7,0,55,36,3,36
11560,10,101.29,9,1,57,20,28,25
45111,5,70.71,4,0,60,31,91,30
26290,1,84.888,9,1,59,43,140,30
42130,6,47.01,5,0,57,30,54,22
41360,4,59.71,3,0,58,37,28,33
41115,7,84.942,6,1,56,49,198,37
31170,4,49.79,5,0,63,32,28,37
41273,4,84.96,1,1,56,40,181,37
41590,10,134.97,6,1,58,41,65,28
28245,8,59.95,8,0,57,37,28,28
48170,12,84.9,8,0,59,45,3,31
48125,7,111.61,13,0,56,34,28,37
43114,4,84.9604,23,1,63,58,28,30
11590,4,46.75,5,1,57,33,81,19
41210,8,84.38,2,1,58,45,178,24
27110,5,53.4089,4,0,56,45,28,21
11305,12,57.46,14,1,55,34,28,28
11260,2,134.2,19,1,57,35,28,22
47190,6,84.69,9,1,55,51,28,19
41500,2,39.99,10,0,55,49,28,28
11650,5,114.68,8,1,57,54,28,28
48170,12,84.9858,9,1,59,59,28,31
11560,7,114.08,2,1,55,44,28,22
11620,1,84.87,13,1,55,38,111,19
41570,5,59.995,7,1,60,38,28,36
11305,3,59.6,5,1,58,50,60,24
26320,1,59.73,11,0,56,39,28,28
41190,5,84.9,9,1,58,33,95,37
41117,4,84.69,11,1,62,59,51,30
41190,11,47.78,4,0,58,29,28,30
30200,10,84.44,4,0,59,35,28,33
45130,6,58.14,8,0,59,36,30,31
11500,5,125.021,13,1,56,42,196,37
26320,1,39.41,3,0,60,36,24,19
36110,8,44.99,9,1,59,54,28,22
11545,3,59.82,22,0,55,42,28,19
30110,6,99.17,14,1,62,38,28,37
41190,6,49.8,6,0,60,33,171,28
41173,9,84.973,9,1,58,43,193,37
41410,1,49.67,19,0,60,35,85,19
11740,9,14.02,2,0,59,59,28,31
41285,4,59.99,2,0,57,35,172,31
11530,9,84.98,2,1,60,46,6,19
41173,2,123.6,12,1,59,25,14,37
41670,4,59.8584,10,0,58,54,28,30
42110,10,37.7,1,0,57,30,28,19
11440,2,84.988,8,1,57,47,28,28
41570,9,59.9669,15,1,60,58,190,36
27710,12,84.9464,12,1,57,48,28,22
11710,6,76.5,15,1,56,18,156,31
41590,4,59.97,13,0,60,41,71,37
41630,2,66.9704,1,1,59,58,28,4
41117,11,84.9,13,1,56,40,127,28
41390,10,84.97,5,0,55,41,28,22
41430,1,116.89,5,1,60,37,28,37
44133,1,84.9132,14,0,55,45,28,33
41390,4,84.488,9,1,55,43,149,36
41287,1,68.13,7,1,63,35,153,37
26710,10,59.0604,17,0,62,40,28,30
41220,7,84.98,8,1,58,49,28,36
47280,8,84.9838,8,0,57,52,28,28
48240,6,40.99,4,0,55,20,28,22
41463,1,84.7388,13,1,56,42,28,29
41133,9,84.96,5,1,55,46,28,19
11290,4,59.94,13,1,55,38,29,22
11440,4,84.988,13,1,56,47,28,28
11470,2,84.3,10,1,56,43,56,30
11350,9,84.91,6,1,56,28,28,30
28200,9,75.3036,14,1,58,47,22,19
41285,9,114.81,7,1,60,32,48,26
47850,11,50.92,6,0,62,31,28,26
44133,6,74.579,5,1,60,56,28,33
43745,8,59.95,9,0,60,55,28,22
11320,7,41.3,14,0,55,31,176,33
11230,3,84.98,28,1,63,58,28,22
48330,12,59.994,6,1,59,55,58,30
41271,10,84.96,11,1,57,30,28,28
41173,12,59.93,11,1,55,43,80,19
48121,10,112.98,2,1,59,28,140,24
41570,1,114.01,23,1,60,51,157,33
41210,1,47.25,3,0,59,28,28,19
41113,2,59.81,19,0,59,42,28,33
27710,7,59.42,15,0,59,41,28,25
45130,11,49.8695,10,0,58,56,28,28
27260,3,84.9597,4,1,62,47,28,28
30200,4,119.3319,20,1,56,51,8,30
11500,10,84.528,7,1,55,43,67,25
43720,4,59.04,3,0,55,37,28,19
41190,3,74.74,5,1,63,63,28,24
43111,12,27.29,9,0,58,38,28,37
27230,11,49.135,1,0,57,22,28,26
41590,9,74.27,3,1,59,56,71,37
11260,7,32.23,7,1,61,61,28,30
41390,1,59.98,17,0,55,37,28,28
44270,8,118.4348,7,1,55,49,28,33
29200,11,59.857,2,0,59,36,146,33
11350,2,49.77,1,1,60,38,92,30
42150,10,59.987,13,0,56,43,17,26
11470,9,47.94,7,1,56,26,56,25
41117,10,74.5822,24,1,59,56,51,30
26230,6,41.3,4,0,60,29,28,19
48127,4,59.925,4,0,59,38,21,19
41111,7,84.9981,23,1,60,41,28,26
44200,12,84.73,3,0,59,49,28,35
31140,10,158.96,11,1,56,49,115,19
48240,2,59.94,7,0,56,38,28,28
11230,6,85.92,8,1,57,25,28,28
43745,8,59.9752,10,0,58,54,28,31
41113,1,49.14,7,0,63,33,23,19
29170,9,59.82,6,0,58,31,143,30
48250,10,67.9598,7,0,59,45,87,22
41463,9,84.464,13,1,59,42,28,14
45130,3,55.36,4,0,61,19,30,30
41390,11,78.9,8,1,59,36,149,22
43150,5,35.52,6,0,56,31,28,26
41113,2,134.354,12,1,60,51,23,28
44131,9,47.36,12,0,58,38,28,31
41285,1,84.83,9,1,55,46,28,28
11710,8,59.74,9,1,59,37,28,19
44210,2,51.27,5,0,60,36,28,30
41630,11,58.978,8,1,59,56,28,30
26260,7,59.9,8,0,57,36,28,31
47113,7,84.98,6,1,62,48,159,37
45140,4,75.89,3,0,59,32,126,22
48330,4,59.12,4,0,55,30,59,31
44200,2,72.3669,2,0,63,57,28,30
11140,7,84.9,29,1,58,48,28,24
42130,3,76.54,14,0,58,33,28,22
29200,2,59.42,7,0,60,40,142,30
45111,8,84.9,19,0,55,39,28,28
29140,6,59.985,11,0,55,38,27,37
45113,3,84.71,1,0,58,38,152,30
11560,4,59.96,10,1,56,38,28,28
48129,12,84.9859,8,0,62,49,28,14
47111,3,59.775,3,0,56,39,28,33
46130,1,39.69,1,0,57,29,28,30
48121,5,51.02,2,1,60,28,114,31
27230,2,84.99,9,0,60,37,150,33
44150,6,59.966,2,0,60,57,28,19
11290,10,59.855,8,1,57,43,28,30
30200,2,157.14,3,1,63,34,28,30
41220,8,84.6339,20,0,58,45,28,22
41370,3,59.85,4,0,61,39,28,28
41590,4,59.93,20,1,63,58,28,19
47850,6,84.94,9,0,60,34,28,30
41410,8,28.08,3,1,62,27,28,28
41570,6,59.6964,7,1,62,57,28,37
45140,8,49.77,4,0,62,35,28,26
41113,3,39.91,13,1,62,55,28,28
41570,3,48.48,4,0,59,27,28,30
26350,7,58.8,6,0,56,35,171,22
28200,2,83.9829,25,1,60,47,22,24
30230,10,49.86,10,0,56,33,28,22
50130,10,82.766,2,0,58,54,28,35
41450,4,40.8,3,0,60,31,28,37
27710,2,59.84,13,0,58,39,28,30
41570,6,44.26,4,0,60,32,28,28
41590,2,59.07,4,1,58,47,63,28
31200,10,84.981,2,0,59,48,52,25
11200,11,59.97,7,1,61,41,28,22
43111,1,59.9924,26,0,60,58,138,30
11680,11,108.88,4,1,57,22,28,28
42750,3,39.99,4,0,63,32,28,31
11590,6,59.84,5,1,56,52,28,37
41480,6,84.715,5,1,62,41,28,28
50130,11,34.12,4,0,55,55,28,37
26380,7,79.38,2,1,60,24,28,28
41550,2,59.9559,8,1,63,57,28,30
30230,4,40.1378,4,0,57,41,28,25
41570,9,59.97,8,1,60,46,11,19
41465,11,134.88,9,1,55,39,169,37
48310,4,84.654,5,1,59,48,28,19
28185,11,70.5618,27,1,62,58,103,4
27230,1,67.7253,13,0,58,55,184,30
46130,10,119.77,9,1,62,29,28,30
41590,2,84.9907,7,0,60,46,28,22
31110,9,84.9967,10,1,59,54,28,30
48330,1,59.7512,11,1,60,57,58,30
11680,9,76.79,3,1,56,19,28,30
11230,10,84.63,5,1,56,34,28,28
41630,6,59.8903,10,0,55,45,90,30
48240,5,84.98,11,0,57,31,28,28
41171,7,79.37,2,1,55,23,118,31
44180,11,84.9732,7,0,59,55,28,24
27230,5,83.4706,8,0,60,43,28,30
41465,4,133.805,2,1,55,44,113,28
41150,12,84.97,9,1,59,43,194,28
41463,7,84.842,10,1,57,38,28,30
48310,11,84.948,4,0,62,58,28,19
26350,4,71.84,1,1,60,33,171,22
41590,3,59.987,5,1,58,56,28,26
26500,6,41.52,2,1,57,22,28,28
31140,7,128.87,2,1,57,30,89,28
41390,9,59.97,10,0,56,36,162,19
41410,11,94.43,5,1,55,33,85,25
26320,10,84.99,21,1,56,39,197,22
41480,3,84.91,9,0,61,51,119,37
46110,3,84.9597,11,0,62,42,132,31
29170,12,122.0664,14,1,56,47,28,37
41281,9,59.56,17,1,56,37,192,37
28260,10,84.55,9,1,59,44,28,30
44180,3,59.946,6,0,56,37,28,22
26320,6,84.769,11,1,60,42,197,24
41390,2,59.58,3,1,63,37,28,28
29200,3,58.8,10,0,59,38,28,28
48121,8,74.2148,6,1,59,58,28,33
26530,7,84.95,14,0,57,38,28,28
26470,8,59.86,16,0,55,35,123,30
43130,9,84.8432,11,1,56,47,124,30
42110,1,59.97,9,0,63,37,28,22
41590,7,84.9982,3,1,60,55,179,25
41250,7,51.88,7,0,60,44,175,28
26260,12,84.9138,28,1,59,55,54,25
48170,3,84.9578,3,1,61,57,28,31
43112,3,84.4,8,1,56,50,83,36
41461,1,84.929,14,1,63,48,28,28
42110,2,59.96,4,0,60,38,28,28
41133,3,108.81,10,1,58,43,28,30
26290,10,123.307,30,1,60,48,140,30
48123,3,59.97,5,0,55,27,28,22
41117,1,84.95,8,1,63,30,53,30
26200,4,82.15,9,0,62,42,28,22
43112,4,120.2056,8,1,63,44,7,33
27140,1,49.84,11,0,60,38,116,28
29200,10,59.76,19,0,56,36,142,30
27110,12,84.985,15,1,57,33,28,26
41150,10,83.37,7,0,57,38,194,37
41465,11,59.76,6,1,59,34,189,22
11260,3,84.6475,25,1,56,46,28,19
30170,11,59.69,14,0,56,33,28,30
42130,11,59.79,5,0,56,36,28,19
41590,4,74.66,18,1,60,49,63,22
42110,9,84.97,14,0,57,48,28,24
41500,10,32.1,5,0,59,57,28,30
41370,6,60.912,1,0,60,33,28,22
26320,9,49.42,6,0,55,36,197,22
41287,9,131.46,15,1,55,34,168,19
11530,8,84.945,20,1,61,35,6,28
41450,8,45,11,0,57,39,28,22
28200,4,64.62,13,0,57,27,50,25
45111,3,134.894,7,1,59,47,98,28
28237,10,59.98,6,0,56,43,77,30
41360,1,84.97,2,1,58,38,135,31
28185,12,84.9574,9,1,58,46,103,28
47170,8,84.98,4,0,58,34,28,37
48310,5,84.7023,3,0,59,53,28,22
44131,7,72.7,10,1,60,58,28,28
30170,1,114.63,3,1,59,32,47,34
47130,4,135.36,16,0,62,37,28,33
29170,10,101.9761,10,1,59,47,143,30
45111,7,39.6346,14,0,62,58,28,37
47130,12,59.98,12,0,57,35,28,28
43150,6,45.6,13,0,60,37,28,22
28185,8,29.7,5,0,56,37,28,30
26470,8,49.61,7,0,59,56,123,30
28177,3,84.945,9,1,60,31,28,28
29140,9,59.94,15,0,57,38,28,22
31140,6,77.82,2,1,60,20,115,28
42130,11,46.74,4,0,62,27,145,30
50130,1,84.3708,7,1,60,53,28,31
45111,7,138.78,12,0,60,38,91,33
26350,5,84.956,16,1,56,45,166,24
45180,3,59.9726,2,0,63,54,28,30
44825,6,59.899,12,0,60,54,28,35
44230,11,59.9575,6,0,59,55,28,21
41370,11,83.0073,10,1,62,58,28,30
48330,7,84.8509,16,1,60,57,58,30
46230,7,59.79,7,0,59,47,171,28
41590,7,101.8848,17,1,57,55,179,24
26500,11,84.97,15,1,55,49,28,34
11470,8,59.88,12,1,59,37,56,19
41190,2,61.11,5,0,58,25,28,30
41285,10,84.9854,4,1,60,58,172,30
26350,6,84.9402,10,1,57,43,141,28
41590,3,84.957,11,1,58,55,179,22
43112,7,49.75,4,0,55,54,7,24
46150,2,84.96,11,0,59,40,28,30
27260,7,84.9557,1,1,62,55,70,4
41570,5,84.954,19,1,62,53,28,37
41463,4,148.6289,14,1,60,49,28,22
29200,9,59.76,18,0,60,36,142,30
48123,11,59.73,5,0,56,27,28,22
28237,2,76.29,1,1,56,24,84,37
36110,5,84.9816,10,1,59,54,28,26
41190,6,70.41,7,1,60,29,16,28
26530,5,49.63,7,0,57,53,28,36
41210,9,129.655,13,1,56,32,178,33
11200,4,84.982,2,1,63,59,28,30
11590,9,59.82,6,1,55,37,28,30
41610,10,84.93,7,1,59,44,28,33
41590,10,59.65,9,0,56,43,28,22
44210,8,37.67,6,0,62,35,28,28
41210,4,45.77,3,1,63,30,191,31
48250,4,39.6,14,0,60,37,136,37
41210,8,58.01,15,1,57,30,191,31
28260,7,59.9375,5,1,60,58,49,19
41590,8,59.9912,20,1,62,58,28,22
47150,4,84.8971,7,1,63,59,76,19
45140,11,29.7,9,0,62,43,28,22
11545,2,15.52,14,0,55,53,28,19
46840,10,84.9217,8,1,62,53,28,21
48170,6,65.07,14,0,57,34,28,37
29155,5,61.8,2,0,56,25,28,22
41281,2,45.48,14,0,60,35,192,28
47210,11,84.9314,5,0,55,42,28,28
47290,11,83.705,4,0,59,34,82,37
44200,8,59.934,10,0,60,57,68,26
27290,12,84.54,4,0,57,29,28,37
29170,2,133.35,16,0,57,33,28,28
48310,2,74.77,11,0,59,57,28,19
46130,5,84.91,3,0,56,34,28,22
41430,4,84.909,21,1,55,49,32,36
26470,10,59.93,4,1,56,36,28,22
43760,6,84.9,1,0,56,38,28,35
41370,3,84.557,9,0,60,45,145,22
44200,8,84.972,8,0,60,46,68,31
46150,5,44.32,2,0,57,22,52,31
27290,4,134.95,9,1,59,33,96,26
11650,1,47.357,5,1,55,43,99,24
28177,5,59.996,18,1,55,48,167,30
47280,2,58.11,2,0,60,33,28,33
41630,1,84.12,2,0,56,33,28,26
26380,6,83.568,10,0,55,45,28,33
42730,4,49.895,9,0,60,32,28,30
41360,2,143.16,18,1,55,52,28,28
11530,2,59.4,8,1,60,35,6,28
26320,9,59.921,7,0,55,40,197,37
48170,11,84.9671,16,1,60,54,28,33
41113,12,84.9813,9,1,58,51,23,19
45130,4,59.955,14,0,56,37,28,37
30110,3,59.79,8,0,63,31,2,30
26470,7,84.955,6,1,57,37,123,37
41570,6,108.6002,12,1,60,40,190,30
41410,7,92.31,7,1,59,33,85,26
11380,6,84.51,1,1,61,49,28,30
41171,5,84.988,21,1,57,41,28,22
41480,9,84.958,7,1,62,58,28,28
27290,3,134.92,4,1,55,37,43,22
41590,10,59.968,3,1,60,56,179,28
11710,5,87.01,6,1,55,52,28,24
47830,11,41.82,6,0,56,37,28,38
43150,6,39.3,4,0,62,29,28,31
45130,7,50.28,2,0,55,41,28,31
27140,3,84.98,7,1,63,44,28,28
41463,7,84.9849,12,1,56,48,28,30
29200,3,39.99,16,0,62,41,142,30
30200,5,101.715,9,1,57,54,174,22
41250,8,84.87,15,0,58,44,175,28
45113,2,59.472,13,0,55,39,152,30
41610,7,59.963,7,1,60,59,28,30
44200,10,39.994,10,0,59,44,28,33
47290,10,59.99,11,0,55,37,28,28
31710,6,66.33,4,0,57,30,28,22
48170,6,84.55,2,0,57,29,28,37
11350,8,84.66,1,1,58,35,92,19
27710,8,62.463,12,1,60,57,28,30
48129,5,84.9886,7,0,57,45,28,30
26260,9,84.86,22,1,55,38,28,22
27260,4,84.88,7,0,56,33,28,28
26710,1,59.997,6,1,58,53,28,31
26350,2,46.2909,4,0,57,57,141,37
11620,6,59.83,24,1,59,43,74,19
41550,7,49.53,5,0,57,40,28,31
28110,7,59.904,9,0,60,42,28,28
26320,8,84.89,2,1,62,35,197,26
41115,12,48.48,8,0,58,45,28,9
11260,5,57.189,21,1,59,42,28,30
41570,6,72.0573,25,1,60,58,190,36
11560,3,92.13,7,1,57,15,28,28
27710,10,84.86,6,0,57,49,28,22
41360,4,84.9,11,1,60,47,28,35
27140,9,59.9749,10,1,59,49,28,19
41390,4,54.9,4,0,55,31,28,35
29155,7,59.96,8,0,57,38,28,37
11590,1,119.5,15,1,55,33,81,19
26440,8,84.9145,4,1,62,55,55,25
41135,6,101.12,8,1,60,49,28,28
42210,1,59.98,11,0,60,59,165,37
41370,2,74.95,25,1,60,59,145,30
41273,7,54.9,2,0,57,27,10,31
41210,3,45.77,1,1,61,30,191,31
30200,9,59.2925,12,0,56,35,28,33
41173,8,84.92,16,1,58,44,188,30
45113,5,59.933,4,0,59,39,152,30
45113,1,84.98,4,0,57,35,28,30
45113,3,28.71,11,0,61,38,65,22
46130,6,84.6,3,0,57,33,114,19
41410,8,121.72,9,1,60,50,76,37
41190,3,42.36,2,0,57,29,28,36
46150,10,84.99,7,0,57,37,28,26
28237,1,84.75,10,1,58,32,28,37
41285,8,59.97,5,0,56,35,172,31
43770,10,59.34,6,0,58,38,28,30
41171,12,84.8,2,1,57,44,118,31
48127,5,59.9841,12,0,60,43,28,22
47190,11,81.1718,6,0,62,43,28,26
11350,1,59.82,16,1,56,37,92,28
41410,7,101.76,14,1,59,33,85,26
41570,4,79.369,15,1,58,43,190,22
41190,6,59.9863,12,1,60,60,16,26
11530,6,64.39,9,1,56,29,28,28
11350,10,45.55,14,1,58,28,28,19
41190,2,59.962,17,1,63,42,95,24
45140,6,69.16,1,0,60,34,28,22
11680,9,84.89,6,1,61,48,28,24
41111,4,84.984,1,1,57,45,28,22
26290,7,84.888,20,1,55,43,140,30
41480,2,84.87,3,1,57,44,26,37
27260,6,84.97,12,1,62,31,173,37
42110,6,84.89,5,0,55,42,28,37
47130,5,65.79,15,0,60,33,28,30
43112,11,59.76,15,0,58,35,28,22
28177,5,84.69,14,1,62,57,167,30
36110,6,126.6976,2,1,60,46,28,28
30230,7,84.9,12,1,56,39,28,28
41113,2,59.96,11,0,60,37,28,35
26530,10,59.84,4,0,58,38,28,19
41630,8,84.8691,10,1,62,49,28,37
41150,8,59.994,2,0,60,45,28,26
11530,4,51.84,9,1,63,38,18,19
41113,4,124.9886,5,1,55,39,28,22
11500,7,84.75,5,1,57,47,28,25
26290,4,111.57,5,1,57,42,28,25
41220,2,74.7312,7,1,63,61,28,22
41570,6,129.777,6,1,58,50,11,19
30230,1,46.74,1,0,58,27,28,31
42150,6,59.64,1,0,62,31,28,19
41210,11,49.98,2,1,56,41,178,22
42110,3,59.76,4,0,60,38,28,28
11380,2,84.369,8,1,58,49,28,26
41113,5,59.93,10,1,58,55,28,28
26260,7,84.873,7,1,62,61,133,22
41131,3,34.05,9,0,58,31,28,28
41360,7,84.98,6,1,60,49,28,31
41273,3,51.75,3,1,63,42,181,31
41390,4,59.99,4,0,56,37,162,30
11740,4,59.25,11,1,55,37,28,22
27140,2,65.92,5,1,60,53,28,22
41370,9,59.99,6,0,60,40,28,31
11320,7,53.16,3,0,57,28,28,28
41173,7,80.374,11,1,55,42,188,19
11650,5,101.0109,3,1,57,53,28,28
11500,8,24.93,7,0,61,55,196,26
46130,7,54.81,5,0,58,27,28,26
11680,7,42.55,2,1,57,22,28,19
11380,7,84.72,4,1,55,49,28,25
11380,4,45.034,9,1,63,57,28,30
41390,1,59.5476,25,1,63,57,28,28
11470,1,71.37,6,1,55,27,115,25
47190,5,59.9259,8,0,56,47,104,36
41210,3,59.94,11,1,55,38,178,19
11440,5,59.5,4,0,55,39,28,19
27170,11,59.979,18,1,58,49,28,31
28185,5,95.76,7,1,60,33,45,24
44131,4,39.27,7,0,63,38,112,33
41590,10,84.96,15,1,58,56,28,26
29170,12,59.94,14,0,55,38,28,30
41310,8,84.8549,1,1,56,50,28,30
47850,7,59.995,4,0,60,55,28,37
41287,11,132.12,12,1,59,34,168,19
27260,10,84.9639,7,1,57,46,28,37
26470,10,72.77,3,1,57,26,28,37
42130,1,59.92,15,0,60,43,28,25
41390,10,44.73,5,0,60,26,116,30
31170,7,59.78,4,0,56,32,28,37
47170,9,41.88,8,0,59,35,28,19
44270,8,60,8,0,56,47,28,28
41117,3,84.8974,18,1,56,48,53,25
26710,11,112.6636,6,1,55,48,28,31
27290,2,59.9694,21,1,59,54,28,30
41113,6,60,14,1,60,36,23,37
44133,2,25.725,6,0,58,37,28,22
30170,11,84.945,9,1,59,38,47,28
47170,7,59.89,7,0,57,39,131,30
48170,1,39.99,14,0,56,37,28,28
41111,2,84.9296,8,1,60,51,28,28
30140,6,54.645,3,0,57,26,28,28
27140,3,84.8,1,1,60,42,116,28
41360,8,61.88,5,0,60,31,28,37
41450,6,134.16,1,1,57,39,28,22
41370,12,140.007,13,1,59,50,28,30
11530,3,59.94,13,1,55,39,28,33
28110,4,101.7629,2,1,60,52,172,37
45111,9,54.12,3,0,57,24,28,31
41220,4,59.9717,5,0,59,46,28,25
41360,10,49.5,14,0,57,37,28,28
47113,4,84.03,6,0,60,30,28,37
44131,7,59.86,2,0,62,45,28,25
11350,7,114.81,9,1,61,39,170,30
11620,10,84.96,20,1,56,40,74,26
26290,8,123.307,35,1,56,48,140,30
46150,12,59.8774,12,0,58,42,125,37
