지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,거래금액
41150,신곡동,5/30/2020 0:00,신곡주공4,754,59.47,12,2001,18200
11410,북아현동,2019-08-22 0:00,e편한세상신촌1단지,149,84.98,16,2016,135000
41461,포곡읍 삼계리,2016-03-02 0:00,대명(11동),368,65.85,1,1997,9000
29140,금호동,2016-03-21 0:00,라인,739-1,102,1,1993,19700
48250,외동,2015-07-31 0:00,한국2,1249-4,59.94600000000001,10,1998,17900
47130,용강동,2022-12-23 0:00,서한타운,1300,128.65,4,1996,"21,000"
47290,진량읍 부기리,2020-11-07 0:00,창신무학타운,565-2,59.91,8,1996,6800
30140,문화동,2016-12-26 0:00,센트럴파크1단지,284-168,84.9944,14,2007,34000
41465,풍덕천동,2020-02-07 0:00,진산마을삼성5차,1167,114.0019,2,2003,70500
46130,소라면 죽림리,7/8/2020 0:00,죽림 양우내안애아파트,1247,59.9411,6,2017,29150
11410,북가좌동,2015-02-14 0:00,DMC아이파크,458,59.96,13,2009,39800
11200,행당동,1/19/2018 0:00,행당 한진타운,346,59.96,16,2000,60000
27230,태전동,2019-08-13 0:00,태전역 더뉴클래스,206-10,49.3211,14,2016,18500
31710,범서읍 굴화리,7/6/2020 0:00,강변그린빌(7-1),01-Jul,59.84,3,2002,25500
11470,신월동,2017-05-20 0:00,신월시영,987-1,43.2,2,1988,21000
43113,가경동,2015-03-09 0:00,신라,768,64.94,5,1993,15400
31710,온양읍 대안리,2016-03-07 0:00,울산온양대우,196,71.819,6,1998,17100
44200,배방읍 공수리,2015-01-06 0:00,아산한도,282-5,59.4,13,1997,13500
11710,오금동,2020-01-15 0:00,아남,67,84.93,13,1992,88500
41463,보정동,3/27/2019 0:00,죽전누리에뜰,1263,84.8,14,2006,36500
29155,진월동,1/22/2018 0:00,진월아파트,250-3,79.65,2,1986,13800
43112,사직동,2016-06-24 0:00,푸르지오캐슬(101~117),931,84.4,1,2010,24100
47111,효자동,2023-01-27 0:00,효자웰빙타운에스케이뷰2차,579,97.9772,23,2008,"30,000"
11590,대방동,2020-06-21 0:00,현대홈타운2,506,84.94,1,1999,83000
44150,웅진동,2022-06-20 0:00,시영,243,39,5,1991,"4,200"
41450,망월동,2016-06-15 0:00,미사강변 하우스디 더 레이크,1062,84.85,12,2016,48000
26230,양정동,5/19/2018 0:00,현대1차,458-5,84.99,4,1997,30500
41285,백석동,2020-05-12 0:00,백송마을(임광),1136,66.51,15,1994,27850
44800,금마면 죽림리,2020-05-12 0:00,세청파크빌,Dec-82,58.95,4,2012,5500
41360,별내동,2020-07-30 0:00,별가람마을1-4단지,808,84.97,15,2013,68100
48250,외동,2/23/2020 0:00,주공1,705,39.63,1,1988,10100
47130,충효동,2016-07-21 0:00,대신유니하우스,79,21,6,1997,2900
41360,다산동,8/30/2018 0:00,힐스테이트 황금산,3720,122.99,15,2017,64000
11710,가락동,2019-10-20 0:00,가락(1차)쌍용아파트,140,59.92,3,1997,88000
11680,역삼동,2016-06-30 0:00,역삼푸르지오,754-1,84.9097,9,2006,105300
41190,상동,2023-02-24 0:00,다정한마을(금강),500-2,84.986,3,2003,"48,000"
44180,명천동,2017-09-12 0:00,명천주공5,389,49.44,14,1998,9000
41590,능동,2019-10-02 0:00,자연앤데시앙,1131,84.84,8,2008,30600
26350,좌동,2023-02-19 0:00,동부,1412,58.44,7,1996,"33,500"
41465,풍덕천동,2019-06-06 0:00,현대성우8차,1112,59.99,18,1999,42000
29200,우산동,2016-08-24 0:00,리버힐,1602-2,49.72,5,1992,8700
45130,나운동,4/3/2020 0:00,주공3차,835,54.77,5,1984,5950
41450,학암동,2016-04-18 0:00,위례롯데캐슬 ,672,84.98,25,2016,58000
41273,선부동,2/7/2020 0:00,군자주공15(저층),1080,39.61,4,1992,13300
45140,동산동,4/8/2019 0:00,동신,597-6,63.06,1,1988,6500
41310,인창동,2015-03-03 0:00,우방 아이유쉘,480,84.8005,11,2001,27000
41590,영천동,2020-11-28 0:00,반도유보라 2차,716,84.9921,21,2016,64000
26350,좌동,2015-06-26 0:00,건영1,1414,59.88,10,1998,21500
46780,보성읍 우산리,2020-05-12 0:00,보성장미힐,07월 02일,84.33,14,2003,10500
47111,연일읍 유강리,2020-06-22 0:00,대림한숲타운2차,581,74.19,8,1999,12500
11320,창동,6/29/2018 0:00,북한산아이파크5차,825,84.4516,18,2004,60700
30140,대흥동,12/10/2018 0:00,대전센트럴자이2단지,913,72.9557,6,2013,28000
41281,화정동,9/3/2019 0:00,달빛마을(극동),858,84.9,5,1995,31000
11470,목동,2020-07-04 0:00,하이페리온2,961,155.586,14,2006,195000
11620,신림동,2015-05-20 0:00,건영1,746-43,41.04,8,1984,18500
28140,송림동,2017-10-30 0:00,우정,291,74.98,3,2004,17000
42770,정선읍 북실리,2016-02-01 0:00,미소빌,746-6,31.58,17,1997,4000
41590,봉담읍 상리,2022-08-31 0:00,봉담코아루카보드ZOOM시티,25-52,19.98,8,2021,"12,600"
48730,가야읍 도항리,1/13/2020 0:00,도항주공1단지,310-2,51.56,4,2004,12000
27140,신천동,2023-03-04 0:00,신천아이파크,342-5,84.9475,6,2003,"16,000"
48330,동면 석산리,2020-07-08 0:00,e편한세상남양산2차,1450-1,125.577,8,2013,36500
41360,호평동,6/16/2020 0:00,호평마을동원로얄듀크,676,84.9949,4,2005,35000
30140,유천동,8/2/2018 0:00,현대,10,84.945,14,1990,18950
26350,좌동,2019-11-21 0:00,건영2,1298,84.84,7,1997,41000
26380,감천동,10/5/2018 0:00,신흥동백(361),361,53.28,2,1986,6000
47210,가흥동,11/30/2019 0:00,화성리버빌2,254,59.4512,1,2002,12400
41190,송내동,7/26/2020 0:00,푸르지오,372,84.874,22,2005,53500
11530,구로동,2020-04-18 0:00,우성에비뉴,1284,84.9916,9,2008,55000
11410,홍은동,2016-04-05 0:00,"현대(1,2차)",202-5,84.77,3,1989,36800
46840,삼향읍 남악리,2020-04-24 0:00,남악신도시아이파크,2100,84.91,16,2007,18800
44210,석림동,2016-06-29 0:00,스마트701,701,19.2997,4,2012,6550
48250,외동,2017-01-04 0:00,동일,1261-1,59.85,1,1995,15400
11380,응암동,2017-06-06 0:00,백련산힐스테이트1차,759,84.21,12,2011,50900
42760,진부면 송정리,2016-06-27 0:00,성원,2538,38.365,7,1998,4600
11350,중계동,7/14/2018 0:00,주공10,360-16,58.14,7,1995,47200
30170,둔산동,2020-03-27 0:00,둥지,912,70.55,3,1994,31400
41360,다산동,2019-11-18 0:00,힐스테이트 황금산,3720,84.99,4,2017,57000
47111,동해면 약전리,2015-05-28 0:00,영남대자연맨션2차,421-7,84.35,4,1990,8000
11500,가양동,2022-04-20 0:00,가양6단지,1485,58.65,7,1992,"97,200"
11650,방배동,2017-07-10 0:00,방배임광,1010-1,79.8,5,1988,80400
27290,용산동,2015-07-29 0:00,용산파크타운,911,59.92,4,2000,18000
47290,옥곡동,2020-02-16 0:00,부영조은마을,831-1,84.9751,2,2004,14800
45111,삼천동1가,2018-10-06 0:00,뜨란채4단지,767-1,84.34,14,2000,22500
47290,진량읍 황제리,1/9/2019 0:00,창신황제타운,Jan-70,59.91,17,1996,6000
36110,보람동,2023-02-24 0:00,호려울마을3단지,730,84.374,4,2019,"65,000"
41450,학암동,5/29/2020 0:00,위례롯데캐슬 ,672,75.48,24,2016,101700
11590,사당동,2016-02-03 0:00,사당우성2,105,46.75,5,1993,34000
42110,동내면 거두리,2017-04-29 0:00,부영3차,939-2,59.8404,5,2003,18050
42210,동명동,12/17/2019 0:00,e편한세상 영랑호,596,84.9439,9,2017,33000
26350,좌동,2015-04-21 0:00,대창,1273,84.962,11,1996,29400
44133,두정동,8/5/2019 0:00,두정래미안,1409,21.6,3,2012,7600
48220,광도면 안정리,11/13/2019 0:00,통영현대성우오스타2단지,1076,84.91,12,2010,12000
28245,계산동,2019-08-08 0:00,주공,20,49.94,11,1990,21300
41117,영통동,2016-02-17 0:00,신나무실건영,966-2,99.96,14,2000,45500
29155,방림동,2019-11-18 0:00,라인효친2,556-1,84.96,13,1989,18000
28260,가좌동,2022-04-28 0:00,동진,121-14,37.68,3,1989,"11,400"
29200,월계동,2022-04-13 0:00,신동아,756-2,102.95,13,1996,"33,600"
26350,좌동,2016-12-06 0:00,엘지,1398,84.973,15,1996,44800
48123,상남동,2020-07-18 0:00,대동,Jan-44,164.7,18,1995,35500
44200,배방읍 공수리,2020-03-31 0:00,배방 삼정그린코아,282,38.49,11,2012,6750
26350,재송동,2015-10-16 0:00,삼화파크맨션,100-2,50.58,4,1986,12050
43112,남이면 가마리,2020-08-22 0:00,청주가마힐데스하임,378,84.9476,2,2016,27150
11290,길음동,2019-10-17 0:00,길음뉴타운9단지(래미안),1286,59.96,7,2010,73000
41190,도당동,2022-05-24 0:00,신한,250-3,50.16,3,1984,"15,800"
41570,사우동,8/15/2020 0:00,김포사우아이파크,1481,84.92,2,2018,54300
11380,불광동,2021-12-31,연신내역트리플라101동,484-63,22.67,13,2021,"40,500"
11350,상계동,8/29/2018 0:00,대동황토방,1284,60,9,2001,38300
26500,광안동,2/1/2018 0:00,비치-그린아파트,529,84.9,2,1996,28000
48123,반림동,2019-10-29 0:00,트리비앙,18,59.98,12,2006,32500
31200,중산동,2020-01-20 0:00,이화한라동아,566-1,59.97,21,1998,6500
27260,지산동,2020-10-05 0:00,목련,1200,42.66,2,1986,29500
48127,내서읍 상곡리,2018-09-20 0:00,가고파,194,43.105,6,1993,5800
11530,구로동,2017-07-01 0:00,신도림태영타운,1267,84.87,21,2000,54000
11560,신길동,2021-05-25,삼환,897-1,59.53,11,1997,"89,000"
41360,호평동,2020-04-27 0:00,호평마을중흥에스-클래스,616,84.7681,4,2005,27300
47850,석적읍 중리,2019-04-19 0:00,부영,141,49.89,12,2000,4600
41590,기안동,2017-03-10 0:00,기안마을풍성신미주,895,84.8008,8,2004,19300
27710,다사읍 매곡리,2019-09-08 0:00,강창삼산1,719-2,59.96,13,1995,12500
11500,염창동,2015-06-23 0:00,일신건영휴먼빌,298,84.93,5,2004,44000
42130,단구동,2022-07-22 0:00,성일,1589-4,38.685,12,1998,"8,300"
41131,신흥동,2016-08-25 0:00,주공고층,10,54.9,11,1986,39000
41590,송동,2022-12-15 0:00,동탄린스트라우스더레이크,694,98.9612,28,2019,"109,000"
47290,사동,2022-04-18 0:00,부영2차,650-1,84.9768,4,2001,"16,650"
47113,우현동,5/30/2020 0:00,우현삼도뷰엔빌W,가-16,84.8746,17,2013,25400
48220,용남면 장평리,2015-06-30 0:00,동원로얄듀크1차,400,59.734,7,2003,12700
41135,야탑동,7/4/2020 0:00,매화마을(주공3),205,41.85,13,1993,39000
45190,도통동,2022-04-08 0:00,도통주공,107-8,39.3,1,1989,"6,200"
28110,운남동,2017-04-20 0:00,영종자이,1550,167.8677,10,2009,48500
41480,아동동,9/20/2019 0:00,팜스프링(283-0),283,140.339,7,2001,26000
41610,태전동,2017-11-30 0:00,성원2,222,134.94,1,2000,29500
41173,호계동,2015-03-12 0:00,목련아파트,1053-3,128.19,8,1994,60000
29200,신가동,3/31/2018 0:00,호반리젠시빌1차,1019-2,84.0624,16,2001,21000
47290,진량읍 신상리,9/12/2020 0:00,경산우방힐타운,868,119.09,15,1999,21500
11320,도봉동,2015-10-03 0:00,서원,641,49.77,6,1996,19600
41135,분당동,7/12/2019 0:00,장안타운(건영),66,70.68,9,1993,53000
47900,예천읍 남본리,2020-09-18 0:00,예천이테크코아루,319,73.12,14,2018,17000
41390,정왕동,2016-04-02 0:00,대림2,1851,51.228,5,1998,15600
44200,용화동,2015-03-17 0:00,용화주공3,712,59.99,12,1997,12250
45130,구암동,12/15/2019 0:00,현대,65,84.9,11,1994,11500
41150,호원동,2016-05-12 0:00,우성1,446,84.97,4,1993,24300
41450,망월동,2020-07-07 0:00,미사강변푸르지오,1060,84.9949,21,2016,100000
41465,성복동,2020-01-17 0:00,LG빌리지3,726,164.24200000000005,13,2002,68400
26260,안락동,2016-05-24 0:00,강변뜨란채,1251,59.69,23,2006,29150
36110,어진동,2019-12-14 0:00,더샵센트럴시티,603,84.73,6,2013,62800
41590,송산면 사강리,2020-06-07 0:00,화성사강영도엘리시아,693-1,55.16,14,2019,19577
47190,봉곡동,2018-11-13 0:00,영남네오빌시티1단지,527,84.8548,7,2005,17150
41570,고촌읍 신곡리,11/26/2018 0:00,수기마을힐스테이트2단지,1256,84.85,8,2008,54000
41360,진접읍 장현리,2020-05-18 0:00,진접하우스토리,710,121.616,12,2010,42000
45180,수성동,6/5/2020 0:00,부영2차,1027,48.86600000000001,12,2000,5500
11560,양평동4가,2015-01-12 0:00,삼호한숲,94,59.96,12,2000,31700
26380,괴정동,2020-05-06 0:00,대티역스마트더블유인공지능,323-1,84.995,3,2019,40460
41630,삼숭동,2023-04-14 0:00,양주자이2단지,684-1,59.8903,10,2005,"19,500"
41500,중리동,2020-06-07 0:00,이천 라온팰리스,213,84.8363,12,2009,30000
41135,구미동,2015-02-04 0:00,까치마을(1단지)(대우롯데선경),77,70.66,1,1995,39500
11530,개봉동,2016-10-01 0:00,개봉동현대아이파크,489,59.99,19,2006,41000
41550,중리동,8/14/2020 0:00,안성중리2차동광,618,84.9546,7,2009,14200
41390,대야동,2022-05-24 0:00,영남1,274-3,39.84,1,1986,"30,000"
41150,호원동,2017-12-27 0:00,성호,442,59.986,3,1996,20950
26350,중동,2020-06-29 0:00,해운대 힐스테이트 위브,1818,153.5704,28,2015,93000
45180,수성동,2018-10-08 0:00,뉴캐슬아파트,940,59.9539,11,2016,14720
42110,석사동,2020-05-05 0:00,석사대우,721-2,169.2,14,1998,28400
45111,효자동1가,2020-04-22 0:00,거성,311-1,70.19,3,1980,7800
48310,고현동,2020-12-14 0:00,거제2차덕산베스트타운,1062,59.31,11,2002,9500
26290,대연동,2015-11-29 0:00,대연동동일스위트,Feb-74,31.8492,13,2004,9990
31710,청량읍 삼정리,2016-01-15 0:00,쌍용하나빌리지,755,59.94,7,1999,12500
30230,신일동,2016-04-01 0:00,한라,1682-4,49.86,7,1996,9100
41550,대덕면 내리,2022-12-16 0:00,신라,675,35.28,10,1999,"6,500"
26470,연산동,2020-03-19 0:00,주공,2220,64.62,11,1986,39000
45113,인후동1가,2016-06-04 0:00,삼호,500-1,126.605,11,1990,16900
11380,갈현동,2019-03-14 0:00,코오롱하늘채,545,84.9462,6,2003,46900
11560,영등포동8가,2017-09-25 0:00,삼환,Jan-76,59.91,19,1999,47300
45113,여의동2가,9/23/2020 0:00,한강동산,459-1,59.55,5,1992,4500
41370,외삼미동,2020-06-13 0:00,서동탄역 더샵 파크시티,650,74.6784,5,2019,42400
48170,하대동,2017-05-18 0:00,상대주공,72,42.12,1,1980,7050
47290,삼북동,2022-06-07 0:00,삼북주공,27,59.99,2,1997,"6,500"
31170,동부동,2020-05-23 0:00,벽산유토피아,421,63.3,12,1993,10200
28260,불로동,2016-06-22 0:00,삼보해피하임(불로지구 34BL 1L),792-1,84.9911,9,2007,24300
28110,항동7가,2016-09-28 0:00,라이프비취1차,27-107,100.23,9,1980,14100
46150,조례동,2022-07-07 0:00,명지장미,1299-5,44.43,4,1989,"4,800"
27710,화원읍 구라리,2015-04-08 0:00,화원삼우청솔,1687,84.9,9,1997,20000
47111,오천읍 세계리,2015-12-24 0:00,삼화맨션,851-2,69.48,1,1990,6000
43770,음성읍 신천리,2017-04-27 0:00,금광포란재,149,59.975,5,2005,11000
46230,중동,2022-10-04 0:00,태영2차,1682,73.86,6,1998,"12,600"
44150,신관동,2020-07-29 0:00,공주 신관동 효성해링턴 플레이스,686,59.971,12,2017,20900
26230,양정동,2016-10-17 0:00,한진스카이뷰,399-1,37.95,11,2015,16500
41360,호평동,2017-09-06 0:00,호평마을금강,668,64.0655,20,2004,28200
47190,구포동,2023-01-14 0:00,구포전원타운,536-2,59.94,2,1991,"5,350"
41360,오남읍 양지리,1/18/2020 0:00,양지현대,109,84.852,4,1996,20000
43114,오창읍 괴정리,3/1/2019 0:00,덕성그린,507-1,59.995,12,1998,8350
26230,연지동,2019-01-26 0:00,연지자이2차,406,84.9215,2,2011,39900
11260,면목동,2022-07-05 0:00,한양수자인사가정파크,1543,23.1074,4,2019,"34,500"
47111,구룡포읍 병포리,2018-07-13 0:00,해뜨는마을,122,39.87,4,2000,4000
47111,효자동,2022-09-27 0:00,효자웰빙타운에스케이뷰3차,609,141.85,7,2009,"59,000"
11560,당산동3가,2015-08-14 0:00,동부센트레빌,561,94.75,21,2003,55500
11350,상계동,2017-05-23 0:00,벽산,173-1,46.8,6,1989,20000
48125,산호동,2022-06-10 0:00,용호,334,64.36,1,1978,"16,900"
41500,증포동,2017-10-26 0:00,증포동한솔솔파크,475,84.83,14,2006,27200
28185,옥련동,2015-08-05 0:00,현대1,628,43.2,17,1994,11000
11530,고척동,2023-02-05 0:00,고척파크푸르지오,339,59.89,8,2009,"76,000"
41590,능동,2020-09-24 0:00,자연앤데시앙,1131,84.94,23,2008,48000
44133,불당동,11/23/2019 0:00,천안 불당 지웰시티푸르지오 1단지,1544,112.2549,18,2017,82000
11590,신대방동,2016-09-20 0:00,보라매현대,395-65,159.09,18,1996,60000
36110,도담동,2/23/2018 0:00,도램마을10단지 호반 어반시티,853,84.89299999999999,8,2014,47500
43113,복대동,2017-04-01 0:00,현대2,3029,60,13,1999,17000
11500,화곡동,2016-06-03 0:00,강서동도센트리움,1161,14.677,4,2012,9000
48880,거창읍 대평리,1/14/2020 0:00,거창코아루에듀시티2단지,1518,84.9978,19,2016,26000
11410,북가좌동,2020-01-11 0:00,DMC현대아파트,453,83.7,12,2000,59900
11290,안암동1가,2019-12-17 0:00,안암동삼성래미안,361,114.926,6,2005,78000
41190,괴안동,2015-01-13 0:00,대현9차,118,48.75,5,1987,10000
11560,당산동,2015-05-05 0:00,강변래미안,376,55.91,5,2002,42500
42230,교동,7/9/2018 0:00,교동지웰,788,59.8194,16,2018,16290
26260,낙민동,8/7/2018 0:00,한신,Jan-93,77.04,15,1999,29000
44133,불당동,2021-03-16 0:00,동일하이빌,750,84.99,11,2004,47900
45113,호성동2가,2022-04-30 0:00,진흥W-PARK,634,157.569,4,2008,"55,000"
27230,사수동,2022-04-25 0:00,브라운스톤강북,789,84.77,25,2015,"33,000"
41590,청계동,1/5/2020 0:00,동탄역 시범우남퍼스트빌아파트,512,59.98,11,2015,70000
45140,부송동,2016-02-02 0:00,부송동제일(5차),1120,84.8211,9,2001,17950
11200,금호동2가,2015-06-30 0:00,래미안하이리버,1217,59.99,5,2012,55450
46130,소라면 죽림리,2023-03-07 0:00,여수죽림사랑으로부영2차,1111,59.9284,5,2014,"18,250"
45111,효자동3가,2020-09-09 0:00,서곡현대,1473-2,99.98,14,1999,23000
11350,월계동,2017-10-30 0:00,성원(사슴4),322-1,49.92,15,1995,24500
44200,실옥동,2019-02-19 0:00,대우푸르지오,537,84.988,1,2006,17500
41190,송내동,5/4/2020 0:00,삼익1,580,62.64,7,1979,22700
46840,삼향읍 남악리,2016-11-15 0:00,남악리젠시빌,1578,58.6574,16,2006,17700
44210,예천동,2019-03-15 0:00,예천한성필하우스,1328,84.95100000000002,2,2012,27200
41273,초지동,9/15/2018 0:00,주공그린빌13단지,724,51.89,10,2002,20600
26230,개금동,2016-08-29 0:00,개금주공2,53,41.3,3,1988,12900
41117,망포동,5/18/2018 0:00,극동의푸른별,704,84.93,15,2005,26400
47130,동천동,2019-11-30 0:00,보우마니500동,733-462,65.22,5,1990,5400
41630,만송동,2/26/2019 0:00,은빛마을유승한내들,697,59.9837,9,2009,19100
48250,부곡동,2017-09-10 0:00,석봉마을7단지부영15차,1165-1,80.8839,7,2004,17200
43113,가경동,2021-03-06 0:00,가경주공8단지,1579,84.94,8,2005,25000
48127,양덕동,7/3/2020 0:00,메트로시티2단지,84-14,74.935,25,2015,41400
11500,염창동,2020-06-29 0:00,이너스내안에201동,245-1,84.72,11,2006,67800
41285,풍동,2015-12-15 0:00,에이스아파트,385-1,59.71,20,1998,16750
29170,용봉동,2016-08-22 0:00,용봉동금호어울림,1463,125.5959,11,2005,34000
43130,용관동,2020-01-09 0:00,쉼터리버타운,172-5,38.65,4,1999,2288
41590,청계동,2020-06-18 0:00,신안인스빌리베라2차,547,59.968,24,2016,51000
48330,물금읍 가촌리,9/19/2020 0:00,양산 물금 동일스위트,720,59.9991,8,2013,17200
41190,상동,3/21/2020 0:00,"한아름마을(현대,라이프)",392,84.77799999999998,4,1993,35500
27230,태전동,2015-06-20 0:00,한신중앙,936-1,47.25,10,1993,12300
29200,월곡동,2016-04-27 0:00,한성1차,614-1,47.21,2,1988,8800
41463,동백동,2015-05-19 0:00,동문굿모닝힐,689,84.935,11,2007,31900
11530,신도림동,2020-02-14 0:00,대림e-편한세상5,647,84.789,2,2003,94600
29155,봉선동,2022-07-02 0:00,모아2단지1차,1043,59.92,9,1988,"20,000"
41410,산본동,2019-09-07 0:00,솔거대림,1146,101.91,6,1993,59000
11380,불광동,8/25/2018 0:00,북한산 힐스테이트7차,643,84.986,13,2011,80500
26440,지사동,2022-11-19 0:00,지사금강펜테리움,1184-1,59.9599,5,2013,"16,000"
