지역코드,월,전용면적,층,거래금액,거래금액_B,법정동1,아파트1,거래금액1,연도1,건축년도1
26230,3,81.81,5,18000,0,개금동,ㄴ,9.798182591,55,45
41590,11,75.63,4,21500,0,병점동,ㄴ,9.975854725,58,44
29200,9,59.94,3,7100,0,기타동,ㅅ,8.867990898,59,34
41273,3,49.98,1,17000,0,선부동,ㅅ,9.741027445,60,31
48330,3,59.92,9,6500,0,기타동,ㅅ,8.77971129,58,37
41570,4,84.98,18,41800,1,운양동,ㅍ,10.64067554,60,54
48121,5,48.06,12,9500,0,기타동,ㅍ,9.159152335,62,34
41220,10,49.98,2,8950,0,기타동,ㅂ,9.099520537,59,36
11680,12,73.02,5,149000,1,기타동,ㄱ,11.9117083,57,23
41210,3,49.97,16,40000,1,철산동,ㄷ,10.59665973,60,41
44200,2,84.8465,9,15500,0,기타동,ㄱ,9.648659817,60,45
27110,8,84.838,24,58000,1,기타동,ㄷ,10.96821553,58,55
45111,9,84.719,3,13700,0,기타동,ㄱ,9.525224102,56,32
11680,1,71.65,8,190000,1,기타동,ㄹ,12.15478461,63,58
41287,4,59.67,5,13900,0,일산동,ㅁ,9.539716059,56,31
26530,2,49.94,15,9200,0,기타동,ㅂ,9.127067453,60,32
29200,5,84.9763,6,21200,0,기타동,ㅂ,9.961803629,55,43
11710,10,84.64,10,55000,1,가락동,ㅎ,10.91510665,57,31
42110,4,84.97,3,26500,1,기타동,ㅈ,10.18493775,62,54
41273,10,84.98,9,37000,1,초지동,ㄷ,10.51870022,59,55
44210,3,59.9848,9,27000,1,기타동,E,10.20362918,63,57
11440,5,116.51,4,60000,1,기타동,ㅅ,11.00211651,56,47
48250,11,84.9814,1,21000,0,삼계동,ㅎ,9.952325335,56,42
11350,8,41.3,6,23400,0,상계동,ㅅ,10.06053404,56,28
41465,2,84.9362,11,40100,1,성복동,ㅂ,10.59915655,58,47
45130,5,84.709,17,13800,0,기타동,ㅈ,9.532496332,59,42
46130,8,141.1517,8,35000,1,기타동,ㅅ,10.46313191,59,46
41570,3,84.85,10,19000,0,기타동,ㅎ,9.852246888,57,39
41390,9,114.95,6,24500,1,기타동,ㅍ,10.10646921,55,42
28185,8,148.308,16,49000,1,송도동,ㅅ,10.79959599,59,49
29170,8,51.94,2,13900,0,기타동,ㅈ,9.539716059,62,45
11380,7,134.96,8,64500,1,기타동,ㅇ,11.07443601,56,48
31200,11,84.5532,2,26500,1,기타동,ㅍ,10.18493775,57,43
41190,1,84.93,7,45500,1,기타동,ㅂ,10.72548958,60,51
44131,12,84.81,14,12800,0,기타동,ㄱ,9.457278572,59,32
29200,9,84.8894,11,28900,1,기타동,ㅎ,10.27163148,57,49
31110,9,99.8193,19,44500,1,기타동,ㅇ,10.70326694,59,54
11740,9,94.61,36,94500,1,기타동,ㄱ,11.4563657,59,55
41210,3,59.82,14,49000,1,철산동,ㄷ,10.79959599,60,42
41590,4,84.9982,7,49600,1,청계동,ㅁ,10.81176627,58,55
48250,9,59.26,7,12300,0,삼문동,ㅈ,9.417435839,60,43
11500,12,59.78,16,43000,1,기타동,ㄷ,10.66897865,57,40
41287,5,73.718,22,30000,1,주엽동,ㅁ,10.30898599,58,36
27140,12,84.9962,9,40000,1,기타동,ㅇ,10.59665973,57,56
41250,4,59.4,2,13400,0,기타동,ㅇ,9.50308461,62,33
46130,4,84.94,7,22000,0,기타동,ㅎ,9.998843186,60,31
47230,4,47.1934,13,4350,0,기타동,ㅊ,8.378160983,59,41
11260,1,84.99,9,35950,1,기타동,ㅅ,10.48991218,56,39
26410,7,44.37,1,8000,0,구서동,ㄷ,8.987321813,60,26
27710,3,84.97,10,46100,1,기타동,ㅈ,10.73858992,60,56
26320,5,84.9,12,19000,0,기타동,ㄱ,9.852246888,62,31
30200,5,51.94,1,18496,0,지족동,ㄴ,9.825363836,59,55
41111,12,99.98,15,43000,1,기타동,ㅎ,10.66897865,59,39
36110,12,84.6641,13,19150,0,기타동,ㅈ,9.860110213,59,48
26350,10,36.33,5,7400,0,재송동,ㅈ,8.909370405,55,24
46230,5,59.79,13,6600,0,중동,ㅅ,8.794976432,59,46
27200,2,63.35,3,15900,0,기타동,ㄷ,9.674137279,59,19
48123,9,58.451,7,17500,0,기타동,ㅇ,9.770013301,59,38
41190,1,84.8,5,34800,1,상동,ㄹ,10.4574014,55,42
48123,8,59.97,14,22300,0,상남동,ㅅ,10.0123868,55,34
41135,1,70.68,11,38840,1,기타동,ㅈ,10.56723167,55,33
11530,12,59.49,19,54000,1,개봉동,ㅎ,10.89675784,62,41
30110,2,84.89,15,33900,1,기타동,ㅅ,10.43119979,63,51
11530,11,59.96,15,27900,1,기타동,ㄷ,10.23641781,56,39
11680,12,84.93,15,165000,1,기타동,ㅍ,12.01370681,59,34
47170,6,129.1464,11,31300,1,송현동,ㅇ,10.35140532,59,49
45113,8,59.856,5,6800,0,기타동,ㅇ,8.824824939,60,35
11500,10,78.6,9,39000,1,기타동,ㅂ,10.57134257,56,38
41590,7,84.981,15,37900,1,반월동,ㅇ,10.54273278,59,55
28185,3,52.14,11,22900,0,연수동,ㄷ,10.03893586,60,33
41630,5,84.34,13,18700,0,기타동,ㅈ,9.836332277,58,41
41220,10,84.961,14,25900,1,기타동,ㅍ,10.16203686,60,56
41210,6,59.7,7,24600,1,기타동,ㅅ,10.11054237,56,37
28245,8,84.8807,4,29300,1,기타동,ㅅ,10.28537692,60,47
30170,6,39,7,8800,0,기타동,ㅅ,9.08262063,56,45
11740,2,59.87,5,51000,1,기타동,ㄷ,10.83960052,58,39
28200,4,105.047,17,52940,1,논현동,ㅇ,10.87693336,58,53
41480,6,84.99,2,24200,1,기타동,ㅅ,10.09414923,59,46
41273,6,84.782,13,33000,1,고잔동,ㅍ,10.40429314,59,41
44133,4,84.9932,7,22200,0,두정동,ㅅ,10.00789261,57,43
44133,12,84.9,16,17700,0,두정동,ㄱ,9.781376414,59,36
28260,9,84.9949,2,25400,1,기타동,ㅂ,10.14254382,56,47
48330,3,53.17,2,5700,0,기타동,ㅅ,8.648396877,55,32
27110,3,84.81,8,38500,1,기타동,ㅂ,10.55843949,60,46
11380,9,59.895,15,30600,1,기타동,ㄷ,10.32878797,55,43
26320,9,83.5,20,32000,1,금곡동,ㅎ,10.37352243,56,42
41461,11,84.96,6,17900,0,기타동,ㅂ,9.792611856,58,44
46150,3,59.76,6,8800,0,조례동,ㅇ,9.08262063,60,39
11500,6,85,6,50500,1,화곡동,ㅇ,10.82974842,55,43
48125,12,39.9,2,5500,0,기타동,ㅅ,8.612685173,60,27
27260,5,127.3467,8,74800,1,기타동,ㅂ,11.22258653,59,47
30230,4,84.84,5,43200,1,기타동,ㅅ,10.67361892,62,39
27290,3,84.995,8,20800,0,기타동,ㅇ,9.942756341,59,31
44200,4,84.9546,13,14500,0,기타동,ㄷ,9.581972892,59,46
47850,12,59.925,7,7900,0,기타동,ㅅ,8.974744613,55,35
48250,10,49.35,1,14000,0,외동,ㅎ,9.546884035,56,34
28110,3,91.4513,7,42000,1,중산동,ㅅ,10.64544871,60,58
42750,4,49.96,2,7500,0,기타동,ㅈ,8.922791624,57,38
47190,5,45.8895,5,8950,0,기타동,ㅂ,9.099520537,62,41
48310,1,84.9281,4,29500,1,기타동,ㄱ,10.29217944,57,52
11290,1,114.73,2,115000,1,길음동,ㄱ,11.6526961,62,45
27140,2,84.8742,9,40000,1,신천동,ㅅ,10.59665973,63,53
26710,4,84.88,7,13000,0,기타동,ㄷ,9.472781557,57,42
11380,11,59.9765,13,60000,1,기타동,ㅂ,11.00211651,59,44
41171,10,84.9412,1,38500,1,안양동,ㅅ,10.55843949,60,48
45140,6,35.2,1,4400,0,기타동,ㅁ,8.389587067,56,20
44131,1,84.516,9,20000,0,기타동,ㄱ,9.903537551,56,40
41273,2,59.97,4,23200,0,초지동,ㄱ,10.05195066,60,42
48310,5,59.8228,15,21500,0,기타동,ㄱ,9.975854725,62,58
43130,7,39.72,1,5000,0,기타동,ㄴ,8.517393171,57,27
27710,5,59.94,1,6200,0,기타동,ㄴ,8.732465848,57,36
36110,4,84.9228,5,20900,0,기타동,ㅅ,9.947552284,59,46
41463,2,73.58,17,43000,1,기타동,ㅇ,10.66897865,60,59
41273,3,54.9,7,21900,0,고잔동,ㅈ,9.994287577,60,26
48170,12,40.99,5,5400,0,기타동,ㅅ,8.594339401,55,20
41480,3,84.87,2,18000,0,기타동,ㅈ,9.798182591,58,37
41150,6,84.937,20,37500,1,기타동,ㅇ,10.53212288,60,55
42110,3,114.59,1,24800,1,기타동,ㄹ,10.11863925,61,48
11230,6,84.94,5,29700,1,장안동,ㅅ,10.29893599,55,44
11260,4,59.91,5,28000,1,기타동,ㅅ,10.2399955,57,38
48121,9,126.06,4,47000,1,기타동,ㄷ,10.75792416,57,51
11215,10,130.17,23,135000,1,기타동,ㄱ,11.81303746,57,52
41590,3,124.52,17,88000,1,청계동,ㄷ,11.38510346,58,55
48250,6,70.13,3,10000,0,기타동,ㅎ,9.210440367,62,30
41135,12,84.72,28,98000,1,기타동,ㅅ,11.49273296,59,50
41310,9,84.56,7,43000,1,인창동,ㅇ,10.66897865,57,45
41480,5,74.15,8,21400,0,기타동,ㅎ,9.971192929,59,41
27290,7,84.3652,22,43100,1,기타동,ㅇ,10.67130148,59,49
11590,8,59.87,7,47500,1,기타동,ㅎ,10.76850604,56,35
41570,11,84.44,3,19800,0,기타동,ㄴ,9.89348772,55,38
41113,8,84.834,12,28700,1,기타동,ㅎ,10.26468724,60,40
11500,6,62.52,4,23000,0,화곡동,ㄱ,10.04329297,60,39
29155,3,84.9888,13,32000,1,기타동,ㅂ,10.37352243,58,54
41117,2,71.2981,4,74000,1,망포동,ㅎ,11.21183389,60,57
41430,3,84.818,15,65000,1,오전동,ㄷ,11.08215793,62,44
31170,2,68.9187,6,29800,1,화정동,ㅇ,10.30229723,60,55
47111,1,66.02,1,4500,0,기타동,ㅇ,8.412054873,55,31
41390,2,84.77,9,30550,1,기타동,ㅎ,10.3271527,55,50
11530,5,64.39,6,68000,1,기타동,ㅅ,11.12727769,61,29
41271,1,75.51,2,25500,1,기타동,ㅈ,10.14647295,57,27
43111,7,59.76,12,12500,0,용암동,ㄷ,9.43356392,56,35
29140,9,59.85,6,11300,0,기타동,ㄷ,9.332646496,60,34
11170,9,59.22,5,58500,1,기타동,ㄷ,10.97679913,56,34
41465,1,84.8668,9,62900,1,동천동,ㄷ,11.04931734,60,58
31200,3,59.94,7,9500,0,신천동,ㅎ,9.159152335,61,38
26380,3,59.6715,1,19800,0,기타동,ㅎ,9.89348772,55,44
47130,6,59.9249,7,11100,0,동천동,ㄷ,9.314790473,60,45
11590,3,84.96,10,66800,1,상도동,ㄹ,11.10947333,57,44
41190,8,26.91,10,10400,0,괴안동,ㄴ,9.249657234,62,42
41117,2,109.53,7,56000,1,매탄동,ㅎ,10.93312483,63,34
46230,1,59.93,1,8600,0,기타동,ㄱ,9.059633755,58,42
31170,12,49.85,2,12650,0,기타동,ㅎ,9.445491542,56,33
41171,4,84.983,2,43000,1,기타동,ㅅ,10.66897865,57,49
11560,4,99.92,16,43000,1,기타동,ㄷ,10.66897865,57,38
44270,6,124.8295,7,28300,1,기타동,ㄷ,10.25065242,55,49
43111,5,76.0938,11,21500,0,기타동,ㄱ,9.975854725,58,54
41281,6,84.99,14,38400,1,행신동,ㅁ,10.55583878,60,34
41465,4,84.658,12,44000,1,풍덕천동,ㅈ,10.69196764,57,44
47113,5,107.7,10,28000,1,장성동,ㄷ,10.2399955,55,50
28185,4,118.2142,2,82500,1,송도동,ㄷ,11.32056569,63,49
11290,8,84.69,6,31000,1,기타동,ㅇ,10.34177474,55,36
11290,8,68.13,16,30600,1,기타동,ㅎ,10.32878797,55,38
41287,3,84.225,3,65300,1,주엽동,ㄱ,11.08676263,62,33
41135,1,117.5193,14,135000,1,기타동,ㅍ,11.81303746,57,51
47900,4,39.6,2,3000,0,기타동,ㅇ,8.006700845,63,37
46890,4,80.37,11,14600,0,기타동,ㅎ,9.588845299,60,30
46130,10,84.9427,12,16000,0,기타동,ㅇ,9.680406499,55,42
28260,12,125.6244,6,54500,1,청라동,ㅊ,10.90597433,59,53
26350,4,74.2233,4,28500,1,재송동,ㅅ,10.25769445,56,45
26470,10,84.99,25,29800,1,연산동,ㅇ,10.30229723,60,39
11200,8,59.94,5,69000,1,기타동,ㅎ,11.14187628,58,43
31200,3,84.9421,20,29000,1,신천동,ㄱ,10.27508559,62,47
11200,10,59.91,6,17350,0,기타동,ㅎ,9.761405421,56,38
26320,1,44.87,14,11400,0,기타동,ㄱ,9.34145635,57,34
11260,1,59.76,6,32000,1,신내동,ㅅ,10.37352243,58,36
41273,9,117.92,21,39000,1,고잔동,ㅎ,10.57134257,59,42
41310,2,51.66,6,38500,1,기타동,ㄷ,10.55843949,60,35
29110,10,61.7796,8,16400,0,기타동,ㄱ,9.705097588,60,51
41570,4,84.75,9,20000,0,기타동,ㅅ,9.903537551,60,35
27710,4,77.1897,10,21000,0,기타동,ㄷ,9.952325335,63,54
44133,2,46.99,4,9100,0,기타동,ㅈ,9.116139577,60,31
47190,8,46.8,2,4500,0,기타동,ㅎ,8.412054873,62,35
27290,1,84.9122,12,35200,1,기타동,ㅌ,10.46882977,58,48
46130,5,84.935,4,35600,1,기타동,ㅇ,10.48012901,60,50
28245,11,59.34,7,20400,0,작전동,ㅎ,9.923339198,59,38
42830,3,38.88,7,4500,0,기타동,ㄷ,8.412054873,56,38
41135,4,101.89,18,64000,1,기타동,ㅇ,11.06665399,56,33
41570,4,79.5108,3,25950,1,풍무동,ㄷ,10.16396542,60,43
41171,10,84.956,4,32300,1,안양동,ㅇ,10.38285347,59,43
42210,4,156.76,8,55000,1,금호동,ㅂ,10.91510665,62,48
45130,11,73.09,14,10150,0,나운동,ㄱ,9.225327502,55,31
26500,8,84.97,7,44700,1,민락동,ㅅ,10.70775115,60,43
26290,5,131.63,18,28700,1,대연동,ㄷ,10.26468724,56,40
28200,2,84.4571,14,28200,1,간석동,ㄱ,10.24711272,57,47
27290,4,117.62,3,33300,1,도원동,ㄱ,10.41334271,60,37
29170,7,48.45,15,12500,0,기타동,ㅊ,9.43356392,62,40
41590,2,84.9062,3,21000,0,기타동,ㄴ,9.952325335,63,44
41115,6,82.64,8,24600,1,기타동,ㄱ,10.11054237,60,41
41310,12,84.96,7,41500,1,기타동,ㅇ,10.6334728,59,43
26230,4,70.3067,10,32500,1,기타동,ㅂ,10.38902614,57,51
11200,7,84.78,16,49500,1,기타동,ㅆ,10.80974815,55,37
41135,10,134.79,15,67900,1,기타동,ㅇ,11.12580604,59,32
26410,12,57.33,2,15400,0,부곡동,ㄴ,9.642187721,56,30
48129,9,84.452,1,36000,1,기타동,ㅊ,10.49130199,60,56
41281,12,59.34,1,23000,0,행신동,ㅅ,10.04329297,59,35
30200,9,84.9548,9,41100,1,기타동,ㅈ,10.62378773,62,46
41190,1,51.3,1,13000,0,기타동,ㄷ,9.472781557,60,29
11740,10,84.36,9,89000,1,기타동,ㅎ,11.39640288,59,24
11380,2,63.53,9,22000,0,기타동,ㄹ,9.998843186,55,27
28185,1,84.6,14,26000,1,기타동,ㅎ,10.16589028,58,35
48330,4,59.9914,7,30500,1,물금읍 가촌리,ㅇ,10.32551475,63,57
43770,1,39.744,4,6400,0,기타동,ㄷ,8.764209507,58,51
42210,6,39.69,3,8600,0,교동,ㅈ,9.059633755,58,30
29170,7,84.2383,5,24000,0,매곡동,ㄷ,10.08585078,58,45
11740,10,114.63,13,64800,1,기타동,ㄷ,11.07907631,57,47
41370,2,60.912,7,14000,0,기타동,ㄷ,9.546884035,60,33
41570,12,84.87,11,31500,1,기타동,ㅇ,10.35777457,60,50
48840,4,84.828,1,19400,0,기타동,ㅂ,9.87307989,55,49
41111,9,59.94,9,26000,1,정자동,ㄲ,10.16589028,56,40
41210,2,84.83,4,57800,1,기타동,ㅇ,10.96476136,60,47
41480,10,84.54,9,29000,1,와동동,ㄱ,10.27508559,58,51
28185,9,101.99,24,57500,1,송도동,ㄱ,10.95955762,59,53
26200,1,19,11,4200,0,기타동,ㅇ,8.343077871,60,31
41135,11,58.14,13,43000,1,기타동,ㅁ,10.66897865,57,35
27710,4,39.916,1,11000,0,기타동,ㄱ,9.305741457,59,56
48121,1,50.99,3,21800,0,용호동,ㅇ,9.989711119,56,27
47210,5,59.407,7,8700,0,기타동,ㅎ,9.071193241,62,36
41220,9,59.9845,10,26500,1,기타동,ㅍ,10.18493775,62,61
48129,5,84.77,4,16500,0,기타동,ㅇ,9.711176264,56,34
41360,10,84.95,14,34500,1,다산동,ㄹ,10.44874359,57,45
26110,12,28.77,4,4850,0,기타동,ㄴ,8.486940148,62,34
41173,5,40.875,9,20000,0,비산동,ㄱ,9.903537551,55,32
11290,2,59.754,20,34500,1,기타동,ㄹ,10.44874359,55,46
27140,10,84.86,3,18000,0,기타동,ㅌ,9.798182591,62,37
41220,7,84.95,11,21800,0,기타동,ㄱ,9.989711119,56,45
41285,3,98.1939,10,70500,1,중산동,ㅇ,11.16338217,63,58
41273,2,84.7828,8,30000,1,고잔동,ㅍ,10.30898599,59,41
11530,6,101.96,35,56000,1,구로동,ㅅ,10.93312483,58,47
41281,11,125.927,14,33700,1,기타동,ㅍ,10.42528279,56,48
31170,5,59.78,4,15000,0,기타동,ㅎ,9.615872145,56,32
41590,7,84.6199,15,53700,1,능동,ㅍ,10.8911869,60,48
46130,3,84.9891,12,46500,1,기타동,ㅍ,10.7472291,62,59
41410,9,59.99,14,30500,1,기타동,ㅈ,10.32551475,58,37
41830,5,84.87,15,24300,1,기타동,ㅇ,10.09827278,56,36
11680,7,83.17,12,106500,1,기타동,ㄱ,11.57590965,55,23
44200,7,123.41,15,23400,0,기타동,ㅂ,10.06053404,60,47
29200,3,49.14,11,12500,0,기타동,ㅎ,9.43356392,62,32
11380,6,84.79,5,43500,1,기타동,ㅇ,10.68053921,55,48
30110,9,84.9328,11,18300,0,기타동,ㅁ,9.814710982,56,46
48123,8,108.5,14,33000,1,상남동,ㅅ,10.40429314,57,34
26290,10,49.31,7,46620,1,대연동,ㄷ,10.74980636,62,58
11620,5,84.3,6,55400,1,기타동,ㅎ,10.92235292,59,51
26530,3,84.96,10,13800,0,기타동,ㅅ,9.532496332,60,45
30140,4,59.4,5,10750,0,기타동,ㅎ,9.282754052,56,40
41220,5,84.9954,5,28500,1,기타동,ㅍ,10.25769445,56,55
29200,11,84.8198,15,22600,0,산정동,ㅂ,10.02574943,56,48
11545,10,59.9,3,25700,1,시흥동,ㅅ,10.15428518,56,39
28245,7,59.939,1,20300,0,기타동,ㄱ,9.918425425,55,46
41173,10,49.68,10,33700,1,비산동,ㄱ,10.42528279,59,32
46230,11,80.779,8,15700,0,중동,ㅎ,9.661479684,57,40
30110,3,84.9302,28,33000,1,기타동,ㅎ,10.40429314,59,46
27290,4,84.98,16,29000,1,상인동,ㅂ,10.27508559,63,33
45113,1,84.86,9,16100,0,기타동,ㅈ,9.686636661,55,49
11410,4,59.95,7,49000,1,기타동,D,10.79959599,57,50
29140,2,84.8109,4,31500,1,기타동,ㅎ,10.35777457,55,53
29170,3,84.9,2,10000,0,기타동,ㄱ,9.210440367,56,36
41550,5,46.0619,1,7100,0,기타동,ㅈ,8.867990898,59,42
26350,3,59.0621,12,41000,1,우동,ㅎ,10.62135174,56,53
11710,3,55.62,4,84400,1,신천동,ㅁ,11.34333453,57,21
48170,4,84.77,8,35000,1,기타동,ㅈ,10.46313191,63,49
43113,8,84.933,22,29500,1,기타동,ㅇ,10.29217944,60,50
47730,11,59.7,5,9000,0,기타동,ㅊ,9.105090961,58,43
42190,9,38.365,13,5080,0,기타동,ㅌ,8.533263372,56,41
45111,11,49.97,11,14500,0,기타동,ㅋ,9.581972892,59,53
44210,4,84.9243,2,14700,0,기타동,ㅅ,9.595670798,56,43
41173,6,96.66,2,51000,1,평촌동,ㄲ,10.83960052,56,33
48170,12,39.69,4,9500,0,평거동,ㅍ,9.159152335,60,28
29140,11,84.11,4,15300,0,기타동,ㅅ,9.635673465,56,23
41430,3,127.96,8,70500,1,내손동,ㅇ,11.16338217,57,52
11710,4,71.2,7,120000,1,신천동,ㅈ,11.69525536,59,19
41135,7,84.9,5,59500,1,기타동,ㅇ,10.9937484,56,32
41111,7,59.952,12,46100,1,정자동,ㅅ,10.73858992,59,53
43112,3,84.34,9,16700,0,분평동,ㅂ,9.723223877,60,39
28260,11,84.2832,10,45500,1,기타동,ㅎ,10.72548958,62,62
50110,2,82.38,5,7700,0,기타동,ㅎ,8.94910547,55,41
42110,5,59.92,14,19100,0,기타동,ㅅ,9.857495969,60,47
47190,6,41.85,5,3250,0,기타동,ㅈ,8.08671792,60,33
27710,5,59.9748,5,21300,0,기타동,ㄷ,9.966509299,57,48
48250,8,59.946,1,13000,0,외동,ㅎ,9.472781557,60,38
41610,10,59.7294,18,49900,1,태전동,ㅎ,10.81779632,60,57
45113,11,59.9552,2,16500,0,기타동,ㄱ,9.711176264,59,56
41480,4,84.992,2,26250,1,야당동,ㅈ,10.17545936,59,44
41465,8,79.336,9,48000,1,상현동,ㄱ,10.77897712,58,41
41281,6,45.36,5,20300,0,행신동,ㅅ,9.918425425,59,34
30200,10,84.91,18,24500,1,기타동,ㅎ,10.10646921,59,49
41590,1,101.983,9,26500,1,병점동,ㅈ,10.18493775,60,44
48330,2,93.874,16,32500,1,기타동,ㄴ,10.38902614,60,56
48250,5,80.7474,10,14500,0,기타동,ㄱ,9.581972892,59,42
27170,3,51.285,3,13500,0,기타동,ㄲ,9.510519036,58,21
47900,10,84.9983,12,27400,1,기타동,ㄱ,10.21833479,62,57
41590,5,84.7328,25,35000,1,반송동,ㅅ,10.46313191,58,47
28245,11,59.96,11,19000,0,기타동,ㅌ,9.852246888,58,37
41150,3,57.84,3,18000,0,기타동,ㄴ,9.798182591,63,35
27290,5,59.92,9,16700,0,용산동,ㅇ,9.723223877,57,40
30230,6,48.6063,4,12830,0,기타동,ㄴ,9.459619397,58,57
41111,3,113.04,2,42500,1,기타동,ㅊ,10.65728288,55,49
41281,8,133.02,11,56000,1,행신동,ㅅ,10.93312483,57,49
44133,5,84.56,17,18550,0,쌍용동,ㄱ,9.828278975,55,33
48730,3,59.52,9,6200,0,기타동,ㅊ,8.732465848,61,41
41570,8,156.91,3,68500,1,고촌읍 신곡리,ㅅ,11.13460362,60,48
28200,8,59.8957,7,23000,0,만수동,ㄷ,10.04329297,55,46
48250,9,84.9292,5,19500,0,부곡동,ㅇ,9.878221025,59,44
28185,5,84.87,9,25600,1,연수동,ㅇ,10.15038669,60,33
29170,10,59.39,9,10600,0,기타동,ㅈ,9.268703615,55,30
41590,2,84.62,3,15700,0,기타동,ㅅ,9.661479684,58,42
27110,4,84.6421,18,53000,1,기타동,ㄷ,10.87806606,62,57
27230,11,49.22,1,10000,0,기타동,ㅇ,9.210440367,57,19
28185,5,44.66,5,15500,0,연수동,ㅈ,9.648659817,60,33
27290,4,59.8919,14,25500,1,기타동,ㅇ,10.14647295,63,43
41630,9,84.58455,9,18000,0,기타동,ㄷ,9.798182591,55,45
26410,2,156.8296,8,76500,1,구서동,ㄱ,11.24505909,59,50
44230,1,84.9429,1,19000,0,기타동,ㅁ,9.852246888,60,52
47190,6,80.9537,5,10200,0,기타동,ㅂ,9.230241034,59,41
11470,11,53.82,4,58000,1,신정동,ㅁ,10.96821553,57,28
41281,5,84.9904,13,52000,1,기타동,ㄱ,10.85901823,57,52
41190,2,58.59,9,31700,1,송내동,ㄷ,10.36410351,63,25
45710,8,84.94,18,11250,0,기타동,ㅅ,9.328212293,56,41
41650,10,84.87,12,23500,0,기타동,ㅌ,10.06479825,56,45
41271,5,46.05,12,12600,0,사동,ㅂ,9.441531455,59,34
41111,4,59.84,10,25200,1,기타동,ㅎ,10.13463896,60,37
29170,9,24.0455,3,7000,0,기타동,ㅅ,8.853808275,55,53
30170,11,59.47,10,13000,0,관저동,ㅇ,9.472781557,55,37
41360,6,59.89,14,33200,1,기타동,ㅊ,10.41033527,62,39
11620,8,59.99,1,36700,1,봉천동,ㅂ,10.51055928,57,45
41390,9,59.989,19,21900,0,기타동,ㅍ,9.994287577,59,45
45720,5,49.41,5,5800,0,기타동,ㄱ,8.665785595,62,40
47190,1,84.8548,2,16500,0,기타동,ㅇ,9.711176264,58,45
28177,8,59.9778,27,26400,1,용현동,ㅇ,10.18115717,59,51
11710,7,84.98,5,220000,1,가락동,ㅎ,12.30138737,61,58
28177,1,64.58,7,16200,0,기타동,ㅎ,9.692828248,58,26
47290,1,59.99,18,13300,0,기타동,ㅂ,9.495594499,60,37
11650,12,105.44,3,240000,1,기타동,ㅅ,12.38839837,59,19
41281,10,101.8,5,36500,1,행신동,ㅅ,10.50509494,59,37
11350,6,41.3,10,20000,0,상계동,ㅅ,9.903537551,56,28
27230,8,134.1855,12,58000,1,기타동,ㅋ,10.96821553,55,46
47830,3,49.9269,9,8500,0,기타동,ㅌ,9.047939083,59,40
41173,7,101.94,2,70900,1,호계동,ㅅ,11.16903982,60,34
46130,1,123.0088,14,31900,1,기타동,ㅇ,10.37039264,56,48
46230,3,39.69,3,3200,0,기타동,ㅈ,8.07121854,62,29
41550,4,59.08,13,9100,0,기타동,ㅇ,9.116139577,56,45
26230,1,30.49,8,7350,0,기타동,ㅅ,8.902591637,57,44
11590,7,84.9,5,118000,1,기타동,ㅎ,11.67844838,61,39
46230,6,84.8916,20,16000,0,중동,ㄱ,9.680406499,57,50
28185,4,59.3,4,20900,0,동춘동,ㄷ,9.947552284,57,34
48330,10,49.8,19,7200,0,기타동,ㅊ,8.881975184,55,38
29140,7,49.7,4,12600,0,금호동,ㄱ,9.441531455,56,39
42130,12,84.98,12,12900,0,단구동,ㄷ,9.465060107,55,34
48310,5,59.31,12,13200,0,고현동,ㄱ,9.488047863,62,42
48121,3,72.843,1,32900,1,기타동,ㅇ,10.40125833,57,51
29200,3,59.78,8,13000,0,기타동,ㄱ,9.472781557,56,31
41173,5,40.3,3,20130,0,평촌동,ㄷ,9.910016194,59,23
47111,12,84.69,5,27000,1,기타동,ㅅ,10.20362918,56,35
41171,10,44.325,4,14800,0,안양동,ㄴ,9.602450025,58,28
43113,5,133.819,10,42800,1,가경동,ㄱ,10.66431675,60,48
27260,1,74.8262,2,91000,1,범어동,ㅎ,11.41862577,63,60
26320,6,59.895,19,28000,1,화명동,ㅋ,10.2399955,56,42
26290,11,27.716,8,12100,0,기타동,ㄱ,9.401043373,56,56
41111,10,84.98,8,31000,1,정자동,ㅂ,10.34177474,55,47
46130,3,59.8304,9,26500,1,기타동,ㅅ,10.18493775,62,53
11440,8,148.981,22,160805,1,기타동,ㅁ,11.98795395,56,52
26350,5,84.2249,7,65000,1,우동,ㄷ,11.08215793,59,31
50110,7,84.84,8,27900,1,기타동,ㅅ,10.23641781,55,51
41390,6,16.8,11,5000,0,기타동,ㅇ,8.517393171,62,53
41133,4,49.98,5,18850,0,기타동,ㅅ,9.844321242,55,34
11305,2,49.94,9,35200,1,기타동,ㅈ,10.46882977,60,31
41410,11,90.15,18,43000,1,산본동,ㅅ,10.66897865,55,33
47150,3,49.81,5,8800,0,기타동,ㄱ,9.08262063,61,42
41410,2,58.14,9,27000,1,산본동,ㄱ,10.20362918,60,35
41190,10,84.26,2,19200,0,송내동,ㅅ,9.86271764,57,19
41273,9,62.82,2,43000,1,고잔동,ㄷ,10.66897865,62,42
41590,1,59.7731,3,29000,1,기타동,ㄱ,10.27508559,60,58
48250,3,59.9612,24,31000,1,기타동,E,10.34177474,63,57
41480,7,84.94,16,24900,1,기타동,ㅎ,10.12266324,57,41
11620,12,84.98,3,71500,1,봉천동,ㄱ,11.17746671,59,54
