기준_년분기_코드,상권_구분_코드,상권_코드,서비스_업종_코드,당월_매출_금액,당월_매출_건수,주말_매출_금액,월요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_11~14_매출_금액,시간대_17~21_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,주중_매출_건수,월요일_매출_건수,일요일_매출_건수,시간대_건수~11_매출_건수,시간대_건수~21_매출_건수
20223,D,3120219,CS100007,297269642.0,12374,100777622.0,34351715.0,46571471.0,4476030.0,20486121.0,140231046.0,110586184.0,13389302,22340000,24055121.0,8051,1403,2034,0,6404
20223,R,3130002,CS100008,551416908.0,46122,190615248.0,67549362.0,77031868.0,9986217.0,123621850.0,199201679.0,223812721.0,8338649,108288278,114176035.0,31473,6491,6371,3796,16505
20223,D,3120008,CS100008,215299790.0,17899,48156091.0,24449489.0,14675896.0,1846262.0,68818495.0,55686382.0,99704057.0,635518,31038778,47650570.0,14878,2286,1047,3085,3252
20223,A,3110003,CS100008,53384151.0,3889,4947193.0,8918697.0,0.0,0.0,25008632.0,9096526.0,32845772.0,1239753,2371140,6531175.0,3487,759,0,24,913
20223,D,3120045,CS100008,396655978.0,9344,40377577.0,38065705.0,1620686.0,8356870.0,36546546.0,105087822.0,81919038.0,362832,36387312,60927657.0,8398,1135,91,118,2517
20223,A,3110081,CS100008,80144864.0,6216,35096307.0,0.0,19254631.0,401754.0,23341038.0,20440176.0,43116296.0,516792,14451013,18315658.0,3687,0,1425,677,1867
20223,D,3120040,CS100008,672824522.0,63352,42244863.0,116977408.0,9958072.0,0.0,322018908.0,127306886.0,136451402.0,702885,71936449,130029947.0,59576,10770,728,20235,4976
20223,D,3120047,CS100008,1679535776.0,102514,437009260.0,207532117.0,132185775.0,53919159.0,315720324.0,557206169.0,706890273.0,7226522,399272484,458089465.0,75108,12579,10700,6971,33318
20223,A,3110084,CS100008,108415453.0,11314,17934350.0,17790279.0,1748790.0,0.0,45642848.0,27201732.0,42183874.0,640919,16175632,28108778.0,9610,1890,79,1061,3007
20223,A,3110122,CS100008,91186018.0,9330,9299038.0,13100298.0,529459.0,0.0,45399712.0,22734549.0,30285459.0,677085,9668660,16350104.0,8428,1352,38,1962,1789
20223,A,3110134,CS100008,62490339.0,4990,15226815.0,6698504.0,6061030.0,0.0,13451711.0,32984549.0,23970651.0,213555,6202755,8939544.0,3582,592,614,89,2300
20223,A,3110157,CS100008,68374159.0,7535,18874704.0,10054924.0,4178791.0,2761792.0,18285265.0,20116407.0,30353138.0,0,6423180,13216865.0,6056,1185,180,1291,1665
20223,D,3120057,CS100008,1694602474.0,114061,600742595.0,209690225.0,301990317.0,181461.0,414755392.0,717471194.0,908143323.0,15151194,364571752,525634262.0,78645,16276,16978,7119,46693
20223,R,3130078,CS100008,260326418.0,18415,98179503.0,17049848.0,48555795.0,26655592.0,43150960.0,63340366.0,137269468.0,2376779,135920086,69419611.0,11594,1521,3241,124,5879
20223,A,3110228,CS100008,41389089.0,4809,14711511.0,1347123.0,5571942.0,0.0,12570267.0,7338727.0,20419266.0,247614,3648850,6892039.0,3192,132,661,1928,783
20223,A,3110252,CS100008,72000000.0,6615,29053103.0,7781853.0,15495657.0,0.0,10994746.0,28046572.0,36480165.0,698494,11554230,20704121.0,4128,755,1255,141,2715
20223,D,3120068,CS100008,439449754.0,29639,142758725.0,64516767.0,70569321.0,68906669.0,81870411.0,124787819.0,212049317.0,8123630,145820373,133266581.0,21071,4217,4126,1910,10723
20223,A,3110260,CS100008,9565889.0,1139,969999.0,1924353.0,0.0,0.0,4923749.0,2471934.0,3535168.0,57117,2109877,2922953.0,1016,201,0,22,335
20223,A,3110296,CS100008,24505011.0,2159,8334698.0,3200376.0,4254690.0,0.0,11703514.0,6082582.0,12535370.0,0,1618859,4229240.0,1472,275,300,324,549
20223,A,3110333,CS100008,5805366.0,516,720573.0,1495528.0,530233.0,0.0,679785.0,1155635.0,3969946.0,0,1006082,285511.0,353,55,109,108,109
20223,D,3120075,CS100008,531028568.0,57486,158601761.0,72359051.0,79677324.0,14974624.0,117755010.0,206159060.0,280044165.0,13189161,151616458,125933920.0,42325,8213,7373,4154,22744
20223,A,3110323,CS100008,20549199.0,3340,711119.0,3372489.0,117379.0,0.0,3870623.0,11796135.0,11854032.0,256589,3213523,4552576.0,3223,607,11,11,2123
20223,A,3110360,CS100008,11902153.0,942,4505653.0,2055976.0,1681477.0,2547350.0,1371514.0,5302729.0,6171466.0,50268,2713234,2053192.0,607,101,138,13,486
20223,A,3110373,CS100008,100944245.0,10825,22240625.0,11329639.0,7956961.0,3050538.0,17173786.0,43766546.0,56470739.0,1248441,29069727,28397933.0,8464,1317,796,0,4787
20223,A,3110315,CS100008,87139524.0,9511,12631619.0,15101492.0,1705210.0,0.0,37009923.0,28602329.0,41354189.0,892533,18950102,19195924.0,8251,1434,160,561,3194
20223,R,3130139,CS100008,169335710.0,16854,33225160.0,21484777.0,5991774.0,24768617.0,38223008.0,41138888.0,80863644.0,507111,15607942,28608595.0,13653,2033,498,2028,4686
20223,D,3120079,CS100008,1516433213.0,133856,394422941.0,206026458.0,163977504.0,33146679.0,309220387.0,611087400.0,740858618.0,34076924,221187333,324320661.0,102850,19457,11866,8532,53615
20223,R,3130159,CS100008,119862571.0,12430,38203194.0,13062966.0,19484600.0,176980.0,41858723.0,39870706.0,59638591.0,259343,9807719,18082747.0,8269,1360,2176,424,4235
20223,A,3110437,CS100008,65817910.0,6335,12944827.0,16819068.0,0.0,0.0,21934394.0,17658732.0,33192370.0,0,2715369,9681299.0,4935,1253,0,957,1657
20223,D,3120185,CS100008,2284357478.0,151340,521220827.0,249887300.0,229036310.0,139912429.0,803452945.0,708759715.0,779215025.0,27318351,443947483,548810218.0,114022,16255,16684,10343,46970
20223,A,3110741,CS100008,226640028.0,20027,77554808.0,22346313.0,41532359.0,11514568.0,43620218.0,58735219.0,103999028.0,465865,22865947,28863235.0,14458,2117,2671,5316,5768
20223,A,3110848,CS100008,56953434.0,5573,8983601.0,6449493.0,4702179.0,0.0,18432056.0,28753902.0,27549298.0,915976,10948905,16406087.0,4552,510,542,5,2942
20223,A,3110699,CS100008,30507850.0,1993,5710366.0,3940350.0,748171.0,0.0,17518507.0,6684871.0,18090924.0,331723,490018,3623098.0,1635,259,33,20,586
20223,R,3130295,CS100008,154415510.0,18736,47704203.0,19518082.0,22821583.0,5235763.0,33628058.0,62765038.0,71840509.0,1066235,34946093,39425930.0,13448,2394,2475,1499,8175
20223,R,3130163,CS100008,136886211.0,14059,57194596.0,15032307.0,27597749.0,812965.0,18007383.0,59816300.0,64622423.0,1223606,24680333,31323009.0,8590,1613,2713,188,6119
20223,A,3110470,CS100008,138874304.0,10332,29503950.0,21925498.0,6946494.0,5879513.0,47174549.0,45983017.0,64813327.0,2189537,9443838,33500919.0,8539,1778,123,734,3640
20223,D,3120091,CS100008,209365418.0,16827,79659762.0,26197389.0,40643660.0,124220.0,32766913.0,87184056.0,112369636.0,7951375,38504240,49825966.0,10529,2039,3368,403,6803
20223,A,3110547,CS100008,109206529.0,9976,39274844.0,6716667.0,22316628.0,131826.0,29043629.0,40974019.0,48247504.0,447488,13976976,27087857.0,6436,657,1841,231,3672
20223,A,3110638,CS100008,382549973.0,40629,119736900.0,50075136.0,53383327.0,1867039.0,99083693.0,121358049.0,178215688.0,2975080,26233047,74568037.0,28787,5809,5451,8670,12453
20223,D,3120096,CS100008,731875078.0,80500,190339809.0,93056635.0,90135890.0,726805.0,214890679.0,275362665.0,455708157.0,35559115,287748826,124343089.0,62374,11477,7903,6106,30266
20223,A,3110567,CS100008,718934.0,113,150500.0,268767.0,63929.0,0.0,243463.0,177803.0,444571.0,0,246392,91631.0,93,32,13,0,33
20223,A,3110446,CS100008,21900268.0,2574,1354303.0,3658106.0,0.0,0.0,8463650.0,7099672.0,8040966.0,1867548,2466593,7295722.0,2470,408,0,60,833
20223,A,3110657,CS100008,77374557.0,5229,10422598.0,5921221.0,2607354.0,13094174.0,15560686.0,16128284.0,24405047.0,1000845,18241613,22801831.0,4807,600,180,282,559
20223,D,3120199,CS100008,138702926.0,7203,16902646.0,13919375.0,2561007.0,1640657.0,38942632.0,42731712.0,69760619.0,252470,20477973,33011581.0,6284,1049,137,403,2469
20223,A,3111014,CS100008,209675972.0,19691,79301761.0,24051675.0,33988373.0,268479.0,28658410.0,81099183.0,97727230.0,3744341,55730164,57599183.0,12433,2407,3277,250,7657
20223,D,3120186,CS100008,1822154126.0,69799,586362817.0,159676407.0,254513463.0,64395338.0,517750510.0,630263191.0,966446959.0,21081501,719420363,491857062.0,51392,8072,7485,283,23358
20223,R,3130323,CS100008,7931382.0,393,1392533.0,484359.0,665994.0,0.0,0.0,3451059.0,544904.0,0,121090,302725.0,272,30,60,0,181
20223,A,3111012,CS100008,9366562.0,1357,0.0,2221968.0,0.0,0.0,2790880.0,644967.0,6469358.0,94474,1022814,1345468.0,1357,225,0,0,141
20223,A,3110962,CS100008,188402932.0,2364,75558615.0,47304.0,29819586.0,0.0,26947786.0,41461479.0,53306070.0,1016932,35638042,53190285.0,1969,6,107,72,78
20223,A,3110934,CS100008,43064431.0,5112,11890557.0,4526037.0,5549869.0,0.0,21168578.0,7336276.0,10090027.0,190644,3248014,7844660.0,4068,607,395,1652,861
20223,D,3120213,CS100008,120368693.0,11163,8713187.0,21348489.0,576830.0,1907486.0,56212116.0,26796160.0,36116313.0,640281,14230404,26052380.0,10549,1939,23,1868,2433
20223,D,3120032,CS100009,1474612770.0,19660,230790722.0,204934421.0,71827228.0,284847936.0,15643065.0,337247636.0,285401354.0,23919864,303906734,188869066.0,16821,2543,858,20,5505
20223,D,3120021,CS100009,338161708.0,36080,13647954.0,56633981.0,0.0,43496569.0,63870009.0,23137200.0,73463777.0,106530,28210460,76703909.0,35798,7075,0,17104,282
20223,D,3120042,CS100009,1386182791.0,32680,497555731.0,140808988.0,220446229.0,435062227.0,6447780.0,250877411.0,657387888.0,30164300,774505163,338658017.0,21337,3466,5000,0,6574
20223,D,3120018,CS100009,165435949.0,2900,42482791.0,23232020.0,15996410.0,23865828.0,0.0,42064842.0,47323884.0,0,24373494,46856987.0,2037,367,315,0,824
20223,D,3120027,CS100009,22698835.0,265,3816803.0,1239765.0,0.0,12495154.0,0.0,2298440.0,2681513.0,0,571128,341284.0,209,28,0,0,7
20223,A,3110180,CS100009,55899168.0,496,19249401.0,12125760.0,5196754.0,22626316.0,0.0,3464503.0,5148095.0,0,4727041,2743111.0,340,106,29,0,77
20223,A,3110146,CS100009,197611705.0,4683,62022509.0,18815982.0,18962295.0,54019133.0,0.0,34749578.0,49041701.0,0,16027657,38869490.0,3279,556,439,0,760
20223,A,3110141,CS100009,1032922506.0,26818,429004503.0,113551664.0,211596918.0,294546550.0,0.0,248183437.0,450376803.0,26268751,609110899,240010744.0,15877,2956,5344,4,6415
20223,A,3110205,CS100009,143253305.0,2846,51538416.0,10259569.0,23334901.0,43252348.0,0.0,18788884.0,57006718.0,1899754,74363386,22957110.0,1834,211,435,0,388
20223,A,3110243,CS100009,138017221.0,2564,53262981.0,14882234.0,36874253.0,52911621.0,0.0,8004576.0,35786377.0,0,27596492,8939658.0,1682,228,394,0,311
20223,A,3110258,CS100009,341208598.0,8358,123437797.0,54948572.0,63733097.0,139858990.0,8458136.0,53215777.0,122195009.0,6645072,93982925,91712336.0,5311,1254,1516,940,1393
20223,A,3110307,CS100009,28769179.0,198,10875010.0,3131122.0,4619687.0,18099487.0,1103189.0,1026597.0,1026597.0,0,0,3849740.0,135,10,26,0,5
20223,A,3110369,CS100009,93409561.0,807,31435943.0,7726340.0,17752939.0,47719892.0,0.0,18297738.0,2519022.0,0,257406,940439.0,639,105,73,0,264
20223,D,3120076,CS100009,8946187269.0,178534,3567241891.0,973035459.0,1609599362.0,4147873796.0,9010158.0,1056289653.0,2572206499.0,109648798,3099347321,2427746841.0,106521,20141,32616,1523,26260
20223,D,3120078,CS100009,1981365600.0,45452,736040538.0,234612398.0,318515138.0,711148987.0,0.0,398758930.0,691648108.0,23129827,666289889,604828684.0,28574,5445,7597,0,9118
20223,A,3110370,CS100009,74470426.0,1569,25371052.0,11405382.0,11193256.0,11538575.0,0.0,17098205.0,11479377.0,0,2288969,15914256.0,1076,237,207,0,464
20223,A,3110315,CS100009,402485807.0,9169,133682678.0,51205068.0,43565376.0,122219721.0,0.0,95214413.0,148681290.0,3901407,114044275,83615235.0,6370,1247,1024,0,2545
20223,A,3110348,CS100009,188999831.0,4774,50358078.0,29215839.0,15137507.0,44009790.0,0.0,48573056.0,61250149.0,0,19674717,50180847.0,3449,746,333,0,1356
20223,R,3130153,CS100009,969538232.0,19715,398501137.0,72141911.0,165503796.0,250842076.0,107588.0,251455772.0,261948553.0,6978279,168062346,184752217.0,12642,1665,3415,42,6594
20223,A,3110695,CS100009,248994187.0,5629,93289194.0,25888160.0,45085951.0,78351326.0,906999.0,62840541.0,72810359.0,494926,54300979,43799193.0,3737,600,778,66,1786
20223,D,3120149,CS100009,7419036328.0,76860,874201414.0,924176632.0,231687947.0,1756740540.0,265395848.0,927373709.0,875998346.0,4480640,705384747,1652030392.0,69937,10894,1645,85,12176
20223,D,3120147,CS100009,213585800.0,4694,55074551.0,31113485.0,20583173.0,45652023.0,0.0,48786112.0,55594328.0,443747,43548276,54831375.0,3447,646,473,0,1211
20223,D,3120121,CS100009,1781994997.0,44171,631447215.0,225480737.0,244087705.0,731619825.0,0.0,322917132.0,581281522.0,19146570,571773923,470813448.0,28356,5472,6832,28,9289
20223,A,3110866,CS100009,3086323.0,76,2064151.0,0.0,463543.0,1624381.0,0.0,67352.0,843886.0,0,384305,0.0,28,0,12,0,4
20223,R,3130235,CS100009,697331795.0,15474,259998098.0,82530183.0,121041447.0,246229495.0,878494.0,121960428.0,205162425.0,12550405,198833740,168348327.0,9753,1860,2567,20,2965
20223,R,3130265,CS100009,790612462.0,19912,294427615.0,88009734.0,132725623.0,254824813.0,0.0,137016247.0,275535640.0,15726098,416567505,227576078.0,12564,2220,3355,0,3992
20223,R,3130244,CS100009,83160551.0,804,37180244.0,10413894.0,10314535.0,38023470.0,1221109.0,3816824.0,10072274.0,0,3508242,29982915.0,416,108,196,0,136
20223,D,3120095,CS100009,354735775.0,6252,118112825.0,33179156.0,47999882.0,154222420.0,0.0,38936286.0,94509679.0,9407215,148524118,48707503.0,4210,698,924,9,710
20223,A,3110618,CS100009,139413472.0,1847,40777908.0,13471443.0,20399251.0,20753078.0,5665051.0,53922645.0,23647147.0,0,5543609,18633477.0,1307,253,301,0,753
20223,D,3120101,CS100009,1308089560.0,50452,605852282.0,144150864.0,277887001.0,664180463.0,24558995.0,140560491.0,366306698.0,1665848,492568097,477234283.0,23094,5108,12878,41,3376
20223,D,3120110,CS100009,790879667.0,14966,254154539.0,88952453.0,107845299.0,226322807.0,1776494.0,189902750.0,254012202.0,6695336,271650119,222340165.0,10056,1765,2178,281,3530
20223,A,3110486,CS100009,607977590.0,14122,194708487.0,70097300.0,77443934.0,142019940.0,0.0,170961344.0,210646376.0,4465619,112807730,152523107.0,9633,1780,1784,0,4177
20223,A,3110472,CS100009,261035891.0,1028,114330877.0,47534493.0,76175549.0,126605224.0,0.0,47091821.0,31188987.0,0,1545771,50375493.0,654,224,248,0,232
20223,D,3120229,CS100009,9537005967.0,133907,3357839349.0,1177650914.0,1503870597.0,3988425664.0,7101938.0,1062773855.0,2868754866.0,115089363,3763429504,2569458661.0,84343,15872,22142,2229,20531
20223,A,3111046,CS100009,118563574.0,3726,39161158.0,10506834.0,17647501.0,42928832.0,198969.0,14889244.0,43160560.0,2260122,18443118,35656621.0,2299,406,619,0,652
20223,R,3130310,CS100009,535111627.0,13063,145789500.0,68550525.0,58248230.0,77384185.0,0.0,166259335.0,134385118.0,12440727,101194973,98726202.0,9481,1819,1506,0,4201
20223,D,3120228,CS100009,175059684.0,6964,46376396.0,21022829.0,17214289.0,43547778.0,34188941.0,22439863.0,64881207.0,608125,38065851,59825239.0,5824,1047,425,196,1008
20223,D,3120181,CS100009,1328756589.0,15069,403114036.0,183612457.0,145355770.0,142788705.0,51131364.0,410227674.0,349500969.0,713948,196683797,348836258.0,10200,1519,1965,0,5046
20223,A,3111003,CS100009,42124204.0,1632,6698729.0,5210016.0,1795736.0,12535314.0,9847036.0,4643953.0,9551588.0,112233,4378338,7153010.0,1469,242,45,0,172
20223,D,3120022,CS100010,1918181551.0,217580,184398113.0,260769120.0,71732992.0,0.0,1051778129.0,216121096.0,741604976.0,7597080,358552474,490975348.0,198598,32085,7098,55530,18599
20223,D,3120011,CS100010,482471713.0,44955,58649912.0,68546109.0,18941772.0,0.0,165885729.0,78000642.0,102995194.0,584459,42496307,60079343.0,39438,7068,1869,13056,4773
20223,R,3130015,CS100010,35520322.0,4911,10460127.0,4314345.0,3611989.0,0.0,10134931.0,9268483.0,16490114.0,92878,7707363,4671393.0,3665,597,436,1244,918
20223,R,3130033,CS100010,78000000.0,6860,19082277.0,7073189.0,4140093.0,319895.0,33472840.0,16402657.0,39651677.0,229159,20091333,23817276.0,5072,615,366,96,1544
20223,D,3120036,CS100010,981828022.0,48286,326303234.0,108582371.0,169027347.0,0.0,247217082.0,386198595.0,402202916.0,3914045,109265808,132734553.0,33880,5973,7185,6938,13294
20223,A,3110104,CS100010,16437265.0,2322,1953990.0,3245968.0,0.0,0.0,5853224.0,2101554.0,8711742.0,0,1167693,4564282.0,2048,506,0,589,332
20223,A,3110080,CS100010,45000000.0,1039,18188886.0,3071312.0,7482323.0,2813552.0,2704564.0,21309110.0,20186812.0,137308,13923754,19552356.0,611,70,207,20,345
20223,R,3130070,CS100010,623990659.0,91618,105300964.0,84412648.0,52993025.0,0.0,240017829.0,97898164.0,243759437.0,4346665,165290446,173205787.0,81171,13666,4740,28939,10497
20223,D,3120061,CS100010,306416022.0,37900,101296916.0,42146364.0,52591270.0,0.0,67513587.0,89085512.0,172463337.0,17844168,74995469,51724891.0,25710,5323,6623,5778,10963
20223,A,3110112,CS100010,74303748.0,18823,26215198.0,9040372.0,13816360.0,0.0,21687355.0,15859274.0,40092808.0,5813269,12771082,19406010.0,12831,2438,3129,4075,3979
20223,A,3110161,CS100010,130153219.0,25239,38650793.0,15532122.0,17600497.0,0.0,41306970.0,27222035.0,62805455.0,1575005,26459024,41343755.0,18124,3268,3200,4987,5211
20223,A,3110158,CS100010,114430086.0,17207,35422786.0,11500111.0,15384507.0,11817904.0,29873904.0,26241810.0,53705391.0,714483,22977375,35175248.0,12200,2184,2298,2950,4070
20223,R,3130078,CS100010,131409897.0,28509,45088092.0,15832679.0,21397560.0,467416.0,22486758.0,42492618.0,65738718.0,4841793,72511182,30501565.0,19075,3457,4550,2771,8588
20223,A,3110206,CS100010,7860443.0,757,3301602.0,1109466.0,1607158.0,0.0,1326918.0,2642352.0,6109339.0,0,4247977,1978510.0,460,107,152,0,230
20223,D,3120065,CS100010,334694270.0,69800,123189698.0,41861308.0,58771094.0,0.0,96571718.0,87365492.0,173162514.0,4452746,138387986,87324852.0,47363,9268,10928,12280,17677
20223,A,3110211,CS100010,2444096.0,303,518064.0,350707.0,0.0,0.0,1552478.0,147366.0,1189776.0,0,827645,467228.0,234,39,0,0,28
20223,A,3110226,CS100010,139162906.0,25492,42982374.0,18951803.0,21778705.0,0.0,37490165.0,37011567.0,63521478.0,809341,29466479,41674723.0,17908,3378,3777,3854,6572
20223,A,3110328,CS100010,104353734.0,6672,50548646.0,6136574.0,34804537.0,0.0,36436639.0,40661430.0,61508062.0,1538856,24630876,32259720.0,3329,241,2558,707,2274
20223,A,3110285,CS100010,114557445.0,11731,43481981.0,4221311.0,20585830.0,0.0,37183878.0,30067897.0,67325156.0,184188,14642058,27167397.0,7259,389,2121,1266,3127
20223,A,3110309,CS100010,66415425.0,7007,20137167.0,8023080.0,10455209.0,0.0,23444273.0,12220961.0,32777062.0,576264,11464980,16485557.0,5241,919,894,1280,1260
20223,D,3120078,CS100010,867147792.0,111073,306850500.0,99670238.0,145573498.0,101783928.0,134336012.0,222525934.0,469419534.0,18515269,206891454,197746794.0,78532,14541,14509,21447,29806
20223,A,3110358,CS100010,5750359.0,765,314623.0,689176.0,0.0,0.0,2734625.0,151792.0,2344477.0,4838,749972,1696192.0,729,98,0,289,12
20223,A,3110346,CS100010,378043316.0,39352,141205426.0,42438263.0,67068526.0,9544115.0,70491235.0,115544337.0,198913519.0,5709708,82249231,98647702.0,25876,4928,6364,5250,11427
20223,D,3120082,CS100010,78897954.0,17612,21670035.0,12753094.0,11927843.0,16603.0,25230488.0,17805397.0,43826880.0,1868170,18818546,18655118.0,12945,2413,2337,3409,3479
20223,D,3120179,CS100010,3757886096.0,417136,636191274.0,521212902.0,269617118.0,242720.0,1590175706.0,713667392.0,1516674760.0,27555088,606391690,848516828.0,345810,58922,30673,95171,75732
20223,R,3130241,CS100010,334262605.0,36957,52534495.0,46692421.0,24597805.0,0.0,162254484.0,58880513.0,127653415.0,422169,51221732,92794581.0,31631,5287,2471,9117,5027
20223,A,3110840,CS100010,636809262.0,149182,155078712.0,88930763.0,73594387.0,1470032.0,195134222.0,139625218.0,309061469.0,12494120,233574551,140878572.0,113686,20768,16858,34229,30390
20223,R,3130219,CS100010,180785229.0,46012,60480151.0,22570324.0,27246651.0,0.0,43231560.0,43078323.0,101153860.0,2554019,48445560,52385792.0,30901,5906,6893,10303,10661
20223,A,3110861,CS100010,72752967.0,13617,20694168.0,9975274.0,9323159.0,46432.0,18015982.0,15094544.0,27796639.0,281408,19369385,20797024.0,9719,1784,1794,2656,3015
